elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
59976,210,276,276,13
119976,403,301,301,17
179977,596,303,303,17
239978,750,303,303,17
299978,906,304,304,17
300003,916,304,304,17
