elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
59982,192,266,266,13
119985,372,287,287,14
179983,531,295,295,15
239993,690,300,300,16
299985,844,300,300,16
300004,850,300,300,16
