elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
59998,169,269,269,12
119996,343,300,300,17
179997,507,303,303,18
239996,678,303,303,18
299997,826,305,305,18
300003,829,305,305,18
