elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1000,315,1133,1133,17
2002,642,1354,1354,19
3004,970,1502,1502,21
4009,1260,1651,1651,24
5009,1488,1873,1873,24
6012,1728,2098,2098,25
7018,1953,2191,2191,25
8019,2174,2357,2357,26
9019,2394,2415,2415,26
10028,2612,2507,2507,28
11031,2891,2632,2632,28
12031,3095,2859,2859,28
13040,3270,2923,2923,28
14042,3451,2971,2971,28
15044,3628,2988,2988,28
16046,3839,3106,3106,28
17051,4046,3188,3188,28
18053,4354,3321,3321,29
19055,4609,3436,3436,29
20057,4856,3472,3472,29
21059,5091,3497,3497,29
22059,5321,3558,3558,29
23061,5609,3588,3588,29
24068,5879,3627,3627,29
25070,6091,3672,3672,29
26073,6323,3699,3699,29
27074,6576,3739,3739,29
28078,6849,3760,3760,29
29080,7097,3779,3779,29
30082,7363,3789,3789,29
31085,7612,3828,3828,29
32090,7833,3854,3854,29
33091,8058,3881,3881,29
34093,8257,3928,3928,29
35094,8469,3985,3985,29
36096,8658,4004,4004,29
37097,8875,4044,4044,30
38098,9171,4163,4163,30
39099,9517,4186,4186,30
40100,9843,4191,4191,30
41100,10118,4200,4200,30
42103,10337,4233,4233,30
43106,10577,4282,4282,30
44107,10808,4339,4339,30
45110,11038,4359,4359,30
46110,11215,4422,4422,30
47112,11382,4458,4458,30
48115,11547,4516,4516,30
49116,11687,4557,4557,30
50122,11850,4586,4586,30
51127,11997,4628,4628,30
52134,12148,4642,4642,30
53136,12382,4672,4672,30
54138,12637,4683,4683,30
55142,12894,4686,4686,30
56144,13140,4692,4692,30
57144,13405,4714,4714,30
58144,13670,4735,4735,30
59146,13939,4778,4778,30
60146,14229,4789,4789,30
61149,14475,4813,4813,30
62150,14750,4822,4822,30
63157,15007,4828,4828,30
64160,15218,4838,4838,30
65160,15428,4845,4845,30
66161,15641,4852,4852,30
67161,15869,4864,4864,30
68170,16080,4867,4867,30
69180,16252,4872,4872,30
70182,16473,4875,4875,30
71185,16687,4882,4882,30
72187,16895,4885,4885,30
73190,17087,4888,4888,30
74195,17243,4895,4895,30
75196,17499,4909,4909,30
76198,17737,4929,4929,30
77203,17932,4976,4976,30
78204,18202,4984,4984,30
79205,18409,5004,5004,30
80208,18646,5007,5007,30
81208,18879,5009,5009,30
82214,19108,5010,5010,30
83217,19381,5018,5018,30
84217,19587,5027,5027,30
85218,19741,5040,5040,30
86219,19893,5049,5049,30
87222,20042,5061,5061,30
88227,20197,5073,5073,30
89228,20341,5076,5076,30
90228,20489,5080,5080,30
91234,20689,5119,5119,30
92235,20902,5124,5124,30
93237,21114,5128,5128,30
94238,21331,5129,5129,30
95238,21545,5136,5136,30
96242,21772,5149,5149,30
97242,21975,5160,5160,30
98243,22192,5165,5165,30
99245,22453,5183,5183,30
100253,22684,5185,5185,30
101260,22888,5189,5189,30
102263,23156,5194,5194,30
103263,23382,5196,5196,30
104269,23601,5204,5204,30
105270,23828,5213,5213,30
106270,24025,5217,5217,30
107270,24331,5234,5234,30
108270,24670,5235,5235,30
109271,24995,5242,5242,30
110271,25330,5250,5250,30
111272,25636,5250,5250,30
112272,25929,5257,5257,30
113278,26153,5271,5271,30
114279,26346,5301,5301,30
115281,26581,5309,5309,30
116282,26792,5316,5316,30
117285,27014,5318,5318,30
118287,27230,5319,5319,30
119288,27423,5322,5322,30
120289,27686,5333,5333,30
121296,27910,5340,5340,30
122303,28092,5342,5342,30
123306,28248,5345,5345,30
124309,28420,5345,5345,30
125311,28631,5349,5349,30
126317,28837,5349,5349,30
127319,29086,5352,5352,30
128320,29301,5358,5358,30
129320,29519,5359,5359,30
130323,29724,5359,5359,30
131325,29951,5359,5359,30
132326,30155,5359,5359,30
133332,30364,5359,5359,30
134333,30551,5359,5359,30
135333,30749,5360,5360,30
136335,30948,5360,5360,30
137338,31157,5360,5360,30
138341,31378,5360,5360,30
139343,31588,5360,5360,30
140345,31794,5360,5360,30
141347,31991,5360,5360,30
142349,32205,5361,5361,30
143350,32406,5361,5361,30
144350,32609,5361,5361,30
145351,32828,5361,5361,30
146352,33048,5361,5361,30
147354,33254,5362,5362,30
148354,33465,5362,5362,30
149360,33668,5362,5362,30
150360,33876,5362,5362,30
151361,34082,5362,5362,30
152362,34313,5362,5362,30
153365,34533,5362,5362,30
154367,34736,5362,5362,30
155493,34921,5362,5362,30
156494,35129,5362,5362,30
157499,35344,5363,5363,30
158504,35557,5364,5364,30
159504,35765,5364,5364,30
160509,35994,5368,5368,30
161511,36190,5368,5368,30
162512,36403,5369,5369,30
163518,36616,5369,5369,30
164519,36829,5369,5369,30
165524,37042,5369,5369,30
166524,37245,5370,5370,30
167524,37457,5370,5370,30
168526,37675,5370,5370,30
169528,37886,5370,5370,30
170529,38094,5370,5370,30
171532,38303,5370,5370,30
172535,38495,5370,5370,30
173536,38693,5370,5370,30
174537,38912,5370,5370,30
175538,39127,5370,5370,30
176542,39343,5370,5370,30
177543,39552,5370,5370,30
178543,39744,5370,5370,30
179544,39952,5370,5370,30
180546,40157,5370,5370,30
181550,40367,5370,5370,30
182550,40560,5370,5370,30
183550,40775,5371,5371,30
184556,40989,5371,5371,30
185563,41201,5371,5371,30
186564,41404,5371,5371,30
187567,41618,5371,5371,30
188567,41834,5371,5371,30
189567,42059,5371,5371,30
190572,42289,5371,5371,30
191575,42506,5371,5371,30
192578,42727,5371,5371,30
193579,42949,5371,5371,30
194580,43157,5371,5371,30
195581,43364,5371,5371,30
196583,43545,5372,5372,30
197585,43742,5372,5372,30
198587,43946,5372,5372,30
199592,44150,5372,5372,30
200592,44362,5372,5372,30
201597,44566,5372,5372,30
202601,44773,5372,5372,30
203604,44955,5372,5372,30
204605,45152,5372,5372,30
205607,45339,5372,5372,30
206611,45533,5372,5372,30
207616,45655,5372,5372,30
208619,45838,5372,5372,30
209622,46034,5372,5372,30
210626,46241,5372,5372,30
211634,46439,5372,5372,30
212634,46639,5380,5380,30
213637,46844,5387,5387,30
214644,47029,5391,5391,30
215645,47212,5391,5391,30
216652,47415,5391,5391,30
217653,47607,5391,5391,30
218653,47815,5391,5391,30
219661,48022,5391,5391,30
220662,48219,5391,5391,30
221666,48441,5391,5391,30
222667,48674,5391,5391,30
223669,48879,5395,5395,30
224671,49076,5395,5395,30
225673,49284,5395,5395,30
226673,49468,5395,5395,30
227677,49689,5395,5395,30
228680,49886,5395,5395,30
229682,50119,5395,5395,30
230682,50326,5395,5395,30
231685,50540,5395,5395,30
232686,50758,5395,5395,30
233686,50989,5396,5396,30
234690,51213,5396,5396,30
235690,51408,5396,5396,30
236693,51616,5396,5396,30
237693,51820,5396,5396,30
238696,52037,5396,5396,30
239696,52236,5396,5396,30
240698,52455,5396,5396,30
241704,52681,5396,5396,30
242705,52893,5396,5396,30
243708,53111,5396,5396,30
244708,53318,5396,5396,30
245709,53541,5396,5396,30
246712,53741,5396,5396,30
247712,53957,5396,5396,30
248717,54168,5396,5396,30
249717,54379,5396,5396,30
250720,54576,5396,5396,30
251720,54800,5396,5396,30
252722,55018,5396,5396,30
253724,55217,5396,5396,30
254727,55442,5396,5396,30
255730,55643,5396,5396,30
256730,55850,5396,5396,30
257732,56040,5396,5396,30
258733,56259,5396,5396,30
259734,56469,5396,5396,30
260736,56665,5396,5396,30
261739,56876,5396,5396,30
262841,57030,5396,5396,30
263846,57225,5396,5396,30
264846,57439,5397,5397,30
265852,57649,5397,5397,30
266853,57867,5397,5397,30
267853,58087,5397,5397,30
268853,58299,5397,5397,30
269855,58515,5397,5397,30
270856,58726,5397,5397,30
271860,58941,5397,5397,30
272860,59161,5397,5397,30
273861,59360,5397,5397,30
274868,59567,5397,5397,30
275871,59783,5397,5397,30
276872,59982,5397,5397,30
277875,60186,5398,5398,30
278875,60420,5398,5398,30
279883,60642,5398,5398,30
280890,60848,5398,5398,30
281891,61068,5398,5398,30
282893,61288,5398,5398,30
283900,61482,5398,5398,30
284902,61691,5398,5398,30
285904,61910,5398,5398,30
286907,62143,5398,5398,30
287907,62354,5398,5398,30
288908,62574,5398,5398,30
289909,62785,5398,5398,30
290910,62975,5398,5398,30
291910,63179,5398,5398,30
292910,63389,5398,5398,30
293910,63599,5398,5398,30
294912,63828,5398,5398,30
295913,64026,5398,5398,30
296914,64218,5398,5398,30
297921,64418,5398,5398,30
298921,64618,5398,5398,30
299924,64819,5398,5398,30
300006,64841,5398,5398,30
