elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1001,615,977,977,18
2001,1239,1118,1118,19
3001,1853,1204,1204,20
4001,2449,1267,1267,22
5001,3061,1385,1385,23
6001,3676,1459,1459,27
7001,4312,1516,1516,28
8001,4937,1559,1559,29
9001,5529,1597,1597,29
10002,6106,1607,1607,30
11003,6700,1635,1635,30
12003,7293,1664,1664,30
13003,7884,1676,1676,30
14054,8309,1692,1692,30
15056,8888,1701,1701,30
16056,9473,1708,1708,30
17057,10050,1730,1730,30
18057,10605,1737,1737,30
19058,11100,1748,1748,30
20058,11659,1780,1780,30
21058,12204,1793,1793,30
22059,12756,1809,1809,30
23060,13299,1813,1813,30
24060,13800,1831,1831,30
25061,14331,1845,1845,30
26061,14851,1846,1846,30
27061,15387,1854,1854,30
28061,15916,1855,1855,30
29061,16416,1863,1863,30
30062,16958,1863,1863,30
31062,17475,1872,1872,30
32063,17994,1872,1872,30
33064,18515,1883,1883,30
34064,19015,1884,1884,30
35065,19533,1890,1890,30
36066,20059,1914,1914,30
37066,20596,1923,1923,30
38067,21106,1950,1950,30
39067,21593,1966,1966,30
40068,22116,1969,1969,30
41068,22640,1972,1972,30
42069,23164,1981,1981,30
43070,23696,1982,1982,30
44070,24185,1988,1988,30
45071,24677,2014,2014,30
46071,25192,2034,2034,30
47071,25708,2034,2034,30
48071,26224,2034,2034,30
49071,26723,2034,2034,30
50071,27227,2035,2035,30
51071,27741,2036,2036,30
52071,28249,2041,2041,30
53072,28772,2049,2049,30
54073,29276,2058,2058,30
55073,29792,2074,2074,30
56073,30303,2081,2081,30
57078,30828,2085,2085,30
58079,31348,2085,2085,30
59081,31820,2085,2085,30
60082,32336,2099,2099,30
61083,32848,2110,2110,30
62083,33381,2115,2115,30
63084,33893,2125,2125,30
64084,34389,2125,2125,30
65085,34899,2126,2126,30
66086,35416,2126,2126,30
67086,35936,2134,2134,30
68087,36461,2134,2134,30
69088,36949,2139,2139,30
70088,37475,2158,2158,30
71088,37978,2164,2164,30
72088,38505,2164,2164,30
73089,39016,2168,2168,30
74090,39491,2168,2168,30
75090,40012,2168,2168,30
76091,40524,2169,2169,30
77091,41054,2170,2170,30
78091,41578,2170,2170,30
79092,42067,2178,2178,30
80093,42585,2185,2185,30
81093,43100,2185,2185,30
82093,43619,2198,2198,30
83094,44137,2198,2198,30
84094,44609,2216,2216,30
85095,45136,2220,2220,30
86096,45661,2220,2220,30
87097,46172,2223,2223,30
88098,46696,2236,2236,30
89098,47178,2242,2242,30
90098,47698,2248,2248,30
91099,48204,2250,2250,30
92100,48729,2282,2282,30
93100,49256,2284,2284,30
94100,49756,2290,2290,30
95100,50281,2292,2292,30
96100,50796,2292,2292,30
97100,51295,2295,2295,30
98100,51818,2300,2300,30
99101,52283,2301,2301,30
100101,52750,2301,2301,30
101102,53271,2302,2302,30
102102,53800,2302,2302,30
103102,54316,2303,2303,30
104102,54808,2305,2305,30
105103,55316,2313,2313,30
106103,55823,2313,2313,30
107104,56349,2314,2314,30
108104,56867,2317,2317,30
109105,57350,2328,2328,30
110110,57876,2337,2337,30
111111,58389,2348,2348,30
112113,58903,2349,2349,30
113113,59437,2349,2349,30
114114,59933,2351,2351,30
115115,60448,2351,2351,30
116116,60958,2352,2352,30
117116,61485,2372,2372,30
118116,62010,2376,2376,30
119117,62510,2376,2376,30
120118,63036,2376,2376,30
121118,63541,2377,2377,30
122118,64067,2378,2378,30
123119,64585,2390,2390,30
124120,65069,2391,2391,30
125120,65600,2395,2395,30
126586,65970,2395,2395,30
127587,66291,2396,2396,30
128587,66707,2397,2397,30
129587,67166,2397,2397,30
130587,67701,2398,2398,30
131587,68225,2398,2398,30
132588,68739,2404,2404,30
133589,69252,2405,2405,30
134590,69727,2405,2405,30
135591,70260,2405,2405,30
136591,70780,2410,2410,30
137592,71308,2419,2419,30
138592,71834,2419,2419,30
139592,72292,2419,2419,30
140592,72824,2427,2427,30
141592,73353,2427,2427,30
142592,73857,2427,2427,30
143593,74369,2427,2427,30
144593,74863,2432,2432,30
145594,75392,2433,2433,30
146594,75918,2435,2435,30
147594,76442,2441,2441,30
148595,76973,2444,2444,30
149595,77459,2452,2452,30
150596,77981,2457,2457,30
151596,78490,2461,2461,30
152596,79019,2466,2466,30
153596,79343,2469,2469,30
154596,79837,2469,2469,30
155596,80349,2476,2476,30
156596,80872,2476,2476,30
157597,81398,2476,2476,30
158597,81919,2476,2476,30
159598,82420,2477,2477,30
160598,82940,2477,2477,30
161598,83464,2477,2477,30
162599,83988,2477,2477,30
163600,84501,2478,2478,30
164600,84991,2478,2478,30
165600,85505,2484,2484,30
166600,86026,2491,2491,30
167601,86541,2496,2496,30
168601,87062,2504,2504,30
169601,87553,2504,2504,30
170602,88083,2504,2504,30
171602,88604,2505,2505,30
172604,89127,2505,2505,30
173605,89655,2520,2520,30
174605,90139,2520,2520,30
175606,90547,2520,2520,30
176606,91069,2520,2520,30
177606,91614,2521,2521,30
178607,92148,2524,2524,30
179609,92643,2524,2524,30
180610,93136,2526,2526,30
181611,93660,2526,2526,30
182612,94197,2532,2532,30
183612,94719,2538,2538,30
184612,95222,2538,2538,30
185613,95747,2549,2549,30
186614,96250,2549,2549,30
187614,96757,2549,2549,30
188616,97286,2549,2549,30
189616,97779,2558,2558,30
190616,98301,2558,2558,30
191617,98827,2564,2564,30
192618,99351,2564,2564,30
193619,99851,2571,2571,30
194620,100348,2574,2574,30
195620,100867,2574,2574,30
196621,101398,2574,2574,30
197621,101939,2577,2577,30
198622,102469,2581,2581,30
199622,102977,2581,2581,30
200624,103451,2587,2587,30
201624,103907,2592,2592,30
202624,104429,2595,2595,30
203625,104944,2602,2602,30
204625,105443,2611,2611,30
205625,105967,2611,2611,30
206625,106449,2612,2612,30
207625,106968,2614,2614,30
208625,107498,2614,2614,30
209626,108011,2618,2618,30
210626,108533,2619,2619,30
211627,109033,2620,2620,30
212627,109550,2624,2624,30
213627,110048,2624,2624,30
214628,110554,2624,2624,30
215628,111074,2624,2624,30
216628,111610,2625,2625,30
217628,112127,2625,2625,30
218628,112608,2625,2625,30
219629,113119,2625,2625,30
220632,113643,2631,2631,30
221632,114168,2632,2632,30
222632,114684,2632,2632,30
223632,115195,2632,2632,30
224636,115686,2642,2642,30
225636,116217,2646,2646,30
226636,116733,2648,2648,30
227638,117265,2648,2648,30
228641,117779,2648,2648,30
229642,118269,2656,2656,30
230643,118793,2661,2661,30
231643,119326,2661,2661,30
232643,119823,2661,2661,30
233759,120017,2661,2661,30
234764,120515,2664,2664,30
235764,121036,2668,2668,30
236764,121559,2673,2673,30
237765,122095,2673,2673,30
