elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
108486,57333,2258,2258,30
109486,57798,2259,2259,30
110486,58191,2263,2263,30
111487,58626,2263,2263,30
112489,59035,2266,2266,30
113489,59458,2266,2266,30
114490,59933,2267,2267,30
115491,60325,2267,2267,30
116491,60753,2276,2276,30
117491,61134,2288,2288,30
118492,61548,2288,2288,30
119492,62071,2289,2289,30
120492,62583,2293,2293,30
121492,63139,2294,2294,30
122492,63699,2294,2294,30
123492,64246,2295,2295,30
124492,64798,2295,2295,30
125492,65307,2299,2299,30
126493,65860,2304,2304,30
127493,66416,2321,2321,30
128494,66929,2332,2332,30
129912,67428,2336,2336,30
130914,67943,2346,2346,30
131915,68498,2347,2347,30
132915,69037,2347,2347,30
133919,69571,2347,2347,30
134921,70127,2352,2352,30
135922,70636,2352,2352,30
136923,71173,2362,2362,30
137924,71720,2368,2368,30
138924,72268,2369,2369,30
139924,72779,2369,2369,30
140924,73303,2376,2376,30
141924,73814,2384,2384,30
142924,74372,2391,2391,30
143924,74936,2391,2391,30
144924,75484,2391,2391,30
145925,76021,2391,2391,30
146925,76580,2391,2391,30
147925,77135,2398,2398,30
148925,77664,2398,2398,30
149926,78195,2398,2398,30
150926,78622,2398,2398,30
151927,79150,2417,2417,30
152928,79692,2417,2417,30
153929,80225,2421,2421,30
154929,80785,2421,2421,30
155929,81324,2421,2421,30
156929,81863,2421,2421,30
157929,82414,2421,2421,30
158929,82944,2421,2421,30
159930,83489,2422,2422,30
160931,84037,2422,2422,30
161931,84581,2426,2426,30
162932,85046,2438,2438,30
163933,85576,2444,2444,30
164933,86116,2444,2444,30
165933,86651,2449,2449,30
166934,87198,2449,2449,30
167934,87760,2450,2450,30
168934,88315,2450,2450,30
169934,88857,2458,2458,30
170934,89384,2461,2461,30
171935,89920,2466,2466,30
172936,90464,2470,2470,30
173936,91009,2475,2475,30
174936,91559,2487,2487,30
175936,92096,2489,2489,30
176937,92656,2494,2494,30
177937,93214,2494,2494,30
178938,93760,2494,2494,30
179938,94295,2495,2495,30
180939,94834,2495,2495,30
181940,95381,2502,2502,30
182941,95916,2502,2502,30
183941,96452,2502,2502,30
184941,96998,2505,2505,30
185941,97527,2505,2505,30
186942,98059,2513,2513,30
187942,98599,2513,2513,30
188943,99154,2513,2513,30
189943,99680,2515,2515,30
190944,100163,2515,2515,30
191944,100654,2516,2516,30
192944,101186,2516,2516,30
193945,101740,2516,2516,30
194945,102280,2516,2516,30
195946,102823,2522,2522,30
196948,103357,2528,2528,30
197949,103902,2528,2528,30
198949,104464,2528,2528,30
199949,105006,2528,2528,30
200950,105532,2528,2528,30
201951,106082,2528,2528,30
202951,106635,2537,2537,30
203951,107197,2537,2537,30
204951,107739,2546,2546,30
205952,108271,2550,2550,30
206953,108822,2550,2550,30
207954,109387,2557,2557,30
208954,109945,2557,2557,30
210346,110180,2557,2557,30
211346,110719,2557,2557,30
212346,111269,2557,2557,30
213347,111811,2557,2557,30
214348,112369,2558,2558,30
215348,112912,2558,2558,30
216350,113464,2558,2558,30
217350,114017,2558,2558,30
218350,114574,2558,2558,30
219351,115121,2558,2558,30
220351,115658,2563,2563,30
221352,116208,2567,2567,30
222353,116756,2567,2567,30
223354,117305,2568,2568,30
224354,117853,2570,2570,30
225354,118391,2570,2570,30
226355,118956,2571,2571,30
227355,119506,2572,2572,30
228355,120052,2582,2582,30
229355,120606,2583,2583,30
230355,121121,2584,2584,30
231355,121679,2584,2584,30
232355,122222,2586,2586,30
233356,122767,2587,2587,30
234357,123305,2593,2593,30
235358,123830,2610,2610,30
236358,124369,2613,2613,30
237358,124766,2613,2613,30
238359,125296,2614,2614,30
239359,125840,2614,2614,30
240359,126365,2614,2614,30
241360,126912,2614,2614,30
242360,127447,2614,2614,30
243360,127991,2614,2614,30
244361,128517,2614,2614,30
245361,129052,2614,2614,30
246361,129574,2614,2614,30
247361,130117,2614,2614,30
248361,130677,2619,2619,30
249362,131234,2619,2619,30
250362,131771,2619,2619,30
251363,132326,2619,2619,30
252363,132860,2619,2619,30
253363,133404,2619,2619,30
254363,133947,2624,2624,30
255363,134486,2632,2632,30
256363,135044,2636,2636,30
257363,135593,2636,2636,30
258364,136134,2636,2636,30
259364,136688,2636,2636,30
260366,137194,2636,2636,30
261366,137746,2642,2642,30
262366,138290,2648,2648,30
263366,138862,2648,2648,30
264367,139397,2648,2648,30
265367,139920,2648,2648,30
266367,140462,2649,2649,30
267367,141019,2649,2649,30
268368,141577,2649,2649,30
269369,142101,2653,2653,30
270369,142624,2656,2656,30
271370,143173,2656,2656,30
272370,143683,2656,2656,30
273371,144248,2662,2662,30
274371,144795,2683,2683,30
275371,145315,2688,2688,30
276372,145863,2688,2688,30
277372,146418,2693,2693,30
278373,146960,2693,2693,30
279374,147502,2700,2700,30
280374,148030,2700,2700,30
281374,148455,2700,2700,30
282375,149008,2700,2700,30
283375,149572,2700,2700,30
284375,150120,2701,2701,30
285376,150630,2706,2706,30
286376,151158,2707,2707,30
287376,151706,2707,2707,30
288377,152250,2712,2712,30
289377,152784,2712,2712,30
290378,153318,2712,2712,30
291379,153863,2713,2713,30
292379,154400,2713,2713,30
293379,154940,2718,2718,30
294380,155473,2719,2719,30
295380,155999,2724,2724,30
296382,156569,2730,2730,30
297383,157104,2730,2730,30
298383,157655,2731,2731,30
299384,158191,2738,2738,30
300001,158515,2738,2738,30
