elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1003,374,1228,1228,19
2009,623,1695,1695,19
3009,892,1901,1901,19
4010,1116,2023,2023,20
5011,1369,2161,2161,21
6018,1580,2510,2510,22
7018,1742,2606,2606,22
8019,1967,2830,2830,26
9019,2184,2967,2967,27
10021,2399,3027,3027,27
11021,2653,3114,3114,28
12025,2912,3135,3135,28
13025,3179,3183,3183,28
14027,3442,3214,3214,28
15027,3640,3336,3336,29
16035,3864,3513,3513,29
17041,4065,3597,3597,29
18041,4373,3622,3622,29
19041,4671,3682,3682,29
20042,4954,3704,3704,29
21043,5181,3772,3772,29
22043,5358,3813,3813,29
23045,5568,3827,3827,29
24046,5761,3853,3853,29
25046,5949,3896,3896,29
26046,6165,3916,3916,29
27047,6392,3962,3962,29
28050,6630,3973,3973,29
29051,6836,4068,4068,29
30052,7029,4105,4105,29
31053,7249,4146,4146,29
32053,7499,4181,4181,30
33054,7718,4246,4246,30
34056,7882,4254,4254,30
35056,8080,4263,4263,30
36059,8333,4266,4266,30
37059,8614,4284,4284,30
38060,8870,4284,4284,30
39061,9128,4288,4288,30
40062,9368,4292,4292,30
41066,9605,4293,4293,30
42067,9844,4294,4294,30
43068,10102,4319,4319,30
44069,10300,4338,4338,30
45071,10499,4350,4350,30
46073,10770,4367,4367,30
47074,11003,4451,4451,30
48076,11218,4484,4484,30
49076,11432,4504,4504,30
50086,11668,4532,4532,30
51090,11901,4546,4546,30
52091,12096,4557,4557,30
53091,12297,4606,4606,30
54092,12494,4630,4630,30
55096,12681,4664,4664,30
56101,12827,4719,4719,30
57106,12957,4754,4754,30
58109,13106,4783,4783,30
59110,13208,4786,4786,30
60115,13350,4804,4804,30
61121,13486,4833,4833,30
62125,13621,4837,4837,30
63129,13768,4839,4839,30
64134,13919,4866,4866,30
65136,14103,4871,4871,30
66142,14306,4900,4900,30
67144,14502,4927,4927,30
68147,14707,4930,4930,30
69150,14906,4930,4930,30
70153,15116,4939,4939,30
71155,15348,4943,4943,30
72159,15573,4948,4948,30
73163,15790,4951,4951,30
74166,15996,4962,4962,30
75167,16193,4966,4966,30
76175,16356,4973,4973,30
77183,16466,4987,4987,30
78184,16585,4992,4992,30
79186,16716,4997,4997,30
80187,16853,5011,5011,30
81190,16992,5012,5012,30
82196,17125,5012,5012,30
83201,17258,5015,5015,30
84203,17383,5020,5020,30
85205,17515,5041,5041,30
86208,17684,5054,5054,30
87209,17886,5059,5059,30
88210,18084,5063,5063,30
89213,18289,5063,5063,30
90216,18481,5066,5066,30
91220,18686,5077,5077,30
92225,18880,5085,5085,30
93225,19059,5092,5092,30
94226,19251,5103,5103,30
95228,19476,5115,5115,30
96229,19768,5127,5127,30
97231,20095,5131,5131,30
98231,20291,5134,5134,30
99231,20516,5135,5135,30
100235,20748,5143,5143,30
101235,20900,5144,5144,30
102235,21032,5144,5144,30
103240,21212,5149,5149,30
104242,21361,5153,5153,30
105243,21535,5155,5155,30
106243,21763,5160,5160,30
107244,21994,5165,5165,30
108246,22205,5168,5168,30
109250,22417,5173,5173,30
110252,22650,5174,5174,30
111254,22875,5174,5174,30
112255,23107,5177,5177,30
113258,23336,5178,5178,30
114260,23555,5181,5181,30
115264,23807,5201,5201,30
116264,24039,5204,5204,30
117266,24276,5214,5214,30
118268,24476,5222,5222,30
119271,24741,5235,5235,30
120272,25007,5248,5248,30
121274,25302,5272,5272,30
122282,25591,5283,5283,30
123283,25844,5286,5286,30
