elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1001,519,1012,1012,16
2002,1032,1126,1126,22
3007,1577,1202,1202,23
4008,2113,1274,1274,24
5008,2653,1322,1322,24
6009,3191,1351,1351,25
7009,3742,1402,1402,27
8009,4302,1433,1433,27
9009,4837,1445,1445,28
10009,5358,1481,1481,28
11009,5909,1490,1490,29
12010,6434,1516,1516,29
13011,6984,1548,1548,29
14012,7528,1586,1586,30
15013,8065,1617,1617,30
16014,8606,1622,1622,30
17014,9146,1635,1635,30
18015,9698,1652,1652,30
19015,10254,1663,1663,30
20018,10783,1678,1678,30
21018,11319,1684,1684,30
22018,11856,1694,1694,30
23019,12394,1721,1721,30
24019,12962,1723,1723,30
25023,13485,1741,1741,30
26023,14026,1749,1749,30
27023,14582,1770,1770,30
28023,15005,1804,1804,30
29023,15567,1811,1811,30
30023,16085,1818,1818,30
31023,16614,1818,1818,30
32023,17156,1827,1827,30
33024,17681,1831,1831,30
34024,18217,1832,1832,30
35025,18706,1832,1832,30
36025,19256,1832,1832,30
37026,19813,1832,1832,30
38026,20365,1832,1832,30
39026,20926,1838,1838,30
40026,21474,1852,1852,30
41027,22020,1876,1876,30
42027,22556,1877,1877,30
43028,23107,1887,1887,30
44028,23665,1887,1887,30
45029,24211,1887,1887,30
46030,24756,1902,1902,30
47030,25310,1913,1913,30
48031,25864,1917,1917,30
49032,26414,1931,1931,30
50032,26950,1940,1940,30
51032,27466,1963,1963,30
52033,28004,1972,1972,30
53035,28551,1994,1994,30
54035,29104,1996,1996,30
55036,29636,2001,2001,30
56036,30186,2013,2013,30
57037,30713,2014,2014,30
58038,31237,2014,2014,30
59038,31786,2021,2021,30
60038,32333,2035,2035,30
61038,32863,2047,2047,30
62038,33313,2048,2048,30
63039,33795,2048,2048,30
64040,34344,2070,2070,30
65041,34878,2070,2070,30
66044,35402,2085,2085,30
67044,35942,2098,2098,30
68044,36488,2099,2099,30
69045,37025,2114,2114,30
70047,37573,2134,2134,30
71048,38120,2134,2134,30
72049,38663,2138,2138,30
73049,39213,2145,2145,30
74050,39763,2151,2151,30
75050,40304,2166,2166,30
76051,40844,2174,2174,30
77053,41397,2180,2180,30
78054,41942,2184,2184,30
79054,42491,2184,2184,30
80054,42994,2184,2184,30
81054,43532,2185,2185,30
82055,44075,2191,2191,30
83056,44630,2200,2200,30
84056,45147,2209,2209,30
85056,45679,2212,2212,30
86057,46198,2219,2219,30
87057,46729,2219,2219,30
88058,47276,2234,2234,30
89059,47833,2235,2235,30
90060,48344,2235,2235,30
91061,48902,2235,2235,30
92061,49457,2254,2254,30
93065,49992,2263,2263,30
153553,50264,2263,2263,30
154553,50451,2263,2263,30
155553,51195,2273,2273,30
156553,51929,2286,2286,30
157553,52481,2292,2292,30
158554,53192,2292,2292,30
159555,53867,2292,2292,30
160555,54620,2306,2306,30
161555,55306,2306,2306,30
162555,55955,2310,2310,30
163558,56590,2332,2332,30
164558,57236,2333,2333,30
165558,57874,2334,2334,30
166558,58537,2335,2335,30
167559,59193,2340,2340,30
168559,59867,2346,2346,30
169559,60574,2349,2349,30
170559,61264,2361,2361,30
171559,61977,2376,2376,30
172560,62667,2400,2400,30
173560,63369,2402,2402,30
174560,64068,2406,2406,30
175560,64774,2411,2411,30
176560,65415,2411,2411,30
177560,66119,2411,2411,30
178565,66799,2411,2411,30
179568,67454,2411,2411,30
180568,68023,2416,2416,30
181569,68615,2421,2421,30
182570,69315,2428,2428,30
183570,69982,2431,2431,30
184570,70665,2433,2433,30
185570,71359,2433,2433,30
186571,72020,2438,2438,30
187571,72678,2443,2443,30
188572,73366,2443,2443,30
189573,74027,2444,2444,30
190573,74704,2451,2451,30
191575,75390,2456,2456,30
192575,76074,2467,2467,30
193575,76758,2467,2467,30
194575,77405,2473,2473,30
195575,78062,2473,2473,30
196575,78727,2473,2473,30
197575,79385,2490,2490,30
198575,80060,2490,2490,30
199575,80606,2496,2496,30
200576,80986,2499,2499,30
201576,81641,2499,2499,30
202576,82289,2503,2503,30
203576,82940,2504,2504,30
204577,83544,2504,2504,30
205577,84189,2508,2508,30
206577,84848,2524,2524,30
207577,85489,2525,2525,30
208578,86149,2525,2525,30
209578,86773,2527,2527,30
210579,87413,2527,2527,30
211581,88060,2528,2528,30
212581,88718,2531,2531,30
213581,89384,2535,2535,30
214581,90011,2535,2535,30
215581,90663,2543,2543,30
216581,91303,2543,2543,30
217581,91966,2544,2544,30
218584,92618,2549,2549,30
219584,93242,2556,2556,30
220584,93862,2566,2566,30
221584,94523,2573,2573,30
222585,95175,2573,2573,30
223585,95816,2576,2576,30
224586,96459,2577,2577,30
225586,97111,2577,2577,30
226586,97752,2584,2584,30
227586,98380,2584,2584,30
228586,99002,2591,2591,30
229586,99604,2592,2592,30
230586,100242,2592,2592,30
231586,100884,2592,2592,30
232586,101544,2592,2592,30
233587,102180,2602,2602,30
234588,102799,2602,2602,30
235589,103444,2602,2602,30
236589,104090,2602,2602,30
237590,104717,2612,2612,30
238592,105354,2612,2612,30
239592,105973,2612,2612,30
240593,106624,2612,2612,30
241593,107265,2613,2613,30
242594,107881,2613,2613,30
243594,108502,2618,2618,30
244594,109118,2618,2618,30
245594,109730,2620,2620,30
246594,110341,2626,2626,30
247594,110899,2626,2626,30
248595,111517,2633,2633,30
249595,112130,2637,2637,30
250595,112769,2637,2637,30
251596,113387,2637,2637,30
252596,113983,2637,2637,30
253596,114591,2643,2643,30
254596,115190,2643,2643,30
255596,115810,2645,2645,30
256597,116447,2646,2646,30
257598,117071,2647,2647,30
258598,117698,2647,2647,30
259598,118299,2647,2647,30
260598,118923,2652,2652,30
261599,119552,2653,2653,30
262599,120181,2653,2653,30
263599,120823,2668,2668,30
264599,121437,2668,2668,30
