elapsed_ms,executed_traces,covered_branches,sat_branches,unsat_branches,unique_errors,solver_queue
0,0,0,0,0,0,0
62574,1,155,8,143,0,1
222499,2,326,28,266,0,0
240459,3,336,30,271,0,0
242154,5,346,30,278,1,0
282621,8,362,34,284,2,0
330734,11,381,39,295,2,0
330734,11,381,39,295,2,0
