elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1001,402,1170,1170,20
2001,810,1232,1232,22
3002,1163,1375,1375,24
4002,1538,1572,1572,25
5002,1927,1661,1661,26
6002,2249,1758,1758,27
7007,2641,1869,1869,27
8007,3047,1971,1971,27
9010,3509,2117,2117,27
10011,3888,2146,2146,28
11011,4287,2200,2200,28
12012,4679,2219,2219,28
13013,4970,2343,2343,28
14014,5314,2381,2381,28
15016,5652,2507,2507,28
16017,6019,2584,2584,28
17017,6354,2610,2610,28
18020,6695,2649,2649,28
19023,7086,2745,2745,30
20023,7463,2802,2802,30
21027,7798,2892,2892,30
22027,8069,2998,2998,30
23029,8380,3081,3081,30
24030,8719,3150,3150,30
25030,9061,3209,3209,30
26031,9379,3289,3289,30
27033,9689,3327,3327,30
28039,9906,3578,3578,30
29041,10057,3645,3645,30
30042,10282,3727,3727,30
31042,10539,3761,3761,30
32042,10780,3798,3798,30
33043,11037,3812,3812,30
34045,11313,3824,3824,30
35050,11588,3833,3833,30
36053,11866,3840,3840,30
37055,12132,3851,3851,30
38055,12424,3860,3860,30
39059,12722,3868,3868,30
40064,12997,3906,3906,30
41067,13259,3933,3933,30
42069,13487,3968,3968,30
43075,13714,4022,4022,30
44075,13967,4060,4060,30
45080,14225,4086,4086,30
46080,14487,4120,4120,30
47081,14724,4185,4185,30
48082,14996,4275,4275,30
49088,15233,4313,4313,30
50090,15478,4322,4322,30
51091,15716,4356,4356,30
52091,15977,4370,4370,30
53092,16283,4394,4394,30
54099,16462,4429,4429,30
55099,16651,4460,4460,30
56103,16814,4500,4500,30
57107,17012,4508,4508,30
58110,17304,4542,4542,30
59112,17619,4543,4543,30
60115,17917,4550,4550,30
61117,18235,4551,4551,30
62124,18547,4563,4563,30
63126,18794,4573,4573,30
64129,19114,4582,4582,30
65132,19458,4586,4586,30
66132,19805,4603,4603,30
67135,20024,4630,4630,30
68137,20234,4644,4644,30
69137,20431,4651,4651,30
70138,20641,4673,4673,30
71142,20954,4684,4684,30
72143,21271,4707,4707,30
73146,21536,4714,4714,30
74147,21822,4721,4721,30
75151,22079,4739,4739,30
76152,22299,4753,4753,30
77154,22531,4794,4794,30
78159,22761,4838,4838,30
79160,23053,4855,4855,30
80162,23285,4873,4873,30
81163,23547,4889,4889,30
82163,23773,4909,4909,30
83164,24009,4941,4941,30
84164,24218,4991,4991,30
85165,24418,4996,4996,30
86167,24624,5008,5008,30
87168,24819,5014,5014,30
88171,25103,5016,5016,30
89172,25462,5019,5019,30
90174,25802,5020,5020,30
91174,26162,5020,5020,30
92177,26510,5022,5022,30
93177,26841,5024,5024,30
94177,27102,5039,5039,30
95177,27364,5045,5045,30
96177,27605,5052,5052,30
97186,27761,5066,5066,30
98190,27931,5070,5070,30
99191,28148,5073,5073,30
100192,28486,5076,5076,30
101192,28826,5077,5077,30
102193,29154,5077,5077,30
103195,29480,5077,5077,30
104197,29801,5085,5085,30
105197,30072,5109,5109,30
106199,30296,5121,5121,30
107205,30611,5145,5145,30
108210,30870,5156,5156,30
109212,31114,5157,5157,30
110214,31352,5161,5161,30
111214,31635,5164,5164,30
112221,31901,5171,5171,30
113223,32117,5179,5179,30
114226,32341,5185,5185,30
115228,32560,5190,5190,30
116228,32730,5193,5193,30
117229,32911,5195,5195,30
118231,33109,5201,5201,30
119237,33307,5206,5206,30
120240,33554,5216,5216,30
121243,33725,5221,5221,30
122243,33966,5227,5227,30
123248,34169,5234,5234,30
124248,34379,5236,5236,30
125248,34633,5242,5242,30
126250,34875,5249,5249,30
127250,35156,5264,5264,30
128254,35425,5268,5268,30
129256,35710,5271,5271,30
130258,35992,5274,5274,30
131258,36276,5275,5275,30
132264,36494,5280,5280,30
133265,36674,5280,5280,30
134265,36923,5286,5286,30
135269,37184,5300,5300,30
136272,37366,5304,5304,30
137275,37588,5306,5306,30
138280,37852,5313,5313,30
139280,38034,5314,5314,30
140284,38196,5315,5315,30
141285,38434,5320,5320,30
142285,38668,5328,5328,30
143287,39022,5341,5341,30
144295,39304,5346,5346,30
145298,39531,5349,5349,30
146300,39812,5350,5350,30
147302,40049,5354,5354,30
148303,40295,5354,5354,30
149305,40465,5359,5359,30
150305,40754,5363,5363,30
151306,41061,5368,5368,30
152306,41334,5378,5378,30
153310,41600,5384,5384,30
154311,41968,5386,5386,30
155317,42252,5389,5389,30
156317,42566,5390,5390,30
157317,42946,5390,5390,30
158318,43332,5390,5390,30
159318,43675,5390,5390,30
160319,44045,5390,5390,30
161321,44427,5390,5390,30
162322,44804,5390,5390,30
163322,45173,5390,5390,30
164323,45535,5390,5390,30
165323,45906,5390,5390,30
166324,46303,5390,5390,30
167325,46699,5390,5390,30
168325,47067,5390,5390,30
169325,47440,5390,5390,30
170326,47821,5390,5390,30
171327,48181,5390,5390,30
172327,48528,5390,5390,30
173327,48900,5390,5390,30
174328,49259,5390,5390,30
175330,49610,5390,5390,30
176333,49964,5390,5390,30
177333,50327,5390,5390,30
178336,50679,5390,5390,30
179340,51012,5390,5390,30
180340,51390,5390,5390,30
181341,51771,5390,5390,30
182345,52144,5390,5390,30
183345,52495,5390,5390,30
184349,52844,5390,5390,30
185352,53205,5390,5390,30
186354,53592,5390,5390,30
187355,53948,5390,5390,30
188355,54312,5390,5390,30
189357,54688,5391,5391,30
190357,55049,5391,5391,30
191359,55415,5392,5392,30
192360,55787,5392,5392,30
193360,56159,5392,5392,30
194360,56543,5392,5392,30
195360,56914,5392,5392,30
196361,57287,5392,5392,30
197361,57633,5392,5392,30
198362,58034,5392,5392,30
199362,58415,5392,5392,30
200364,58776,5392,5392,30
201364,59181,5392,5392,30
202364,59571,5392,5392,30
203367,59937,5393,5393,30
204369,60279,5393,5393,30
205369,60651,5393,5393,30
206370,61009,5393,5393,30
207373,61368,5393,5393,30
208374,61762,5393,5393,30
209374,62133,5393,5393,30
210375,62475,5393,5393,30
211375,62819,5393,5393,30
212375,63197,5393,5393,30
213375,63510,5393,5393,30
214377,63895,5393,5393,30
215377,64258,5393,5393,30
216378,64630,5393,5393,30
217380,65001,5393,5393,30
218383,65384,5393,5393,30
219383,65747,5393,5393,30
220384,66099,5393,5393,30
221385,66479,5393,5393,30
222386,66828,5393,5393,30
223386,67169,5393,5393,30
224386,67527,5393,5393,30
225389,67883,5393,5393,30
226389,68272,5393,5393,30
227389,68617,5393,5393,30
228390,68929,5393,5393,30
229391,69310,5393,5393,30
230391,69646,5393,5393,30
231391,70015,5393,5393,30
232391,70369,5393,5393,30
233394,70753,5393,5393,30
234395,71116,5393,5393,30
235397,71495,5393,5393,30
236397,71891,5393,5393,30
237399,72297,5393,5393,30
238404,72687,5393,5393,30
239405,73047,5393,5393,30
240407,73442,5393,5393,30
241410,73816,5393,5393,30
242411,74186,5399,5399,30
243411,74529,5402,5402,30
244413,74908,5402,5402,30
245414,75291,5402,5402,30
246414,75632,5402,5402,30
247416,75991,5402,5402,30
248417,76347,5402,5402,30
249420,76703,5402,5402,30
250421,77084,5402,5402,30
251421,77479,5402,5402,30
252421,77855,5402,5402,30
253421,78221,5402,5402,30
254422,78583,5402,5402,30
255422,78987,5402,5402,30
256426,79354,5402,5402,30
257428,79736,5402,5402,30
258430,80041,5402,5402,30
259431,80407,5402,5402,30
260431,80769,5402,5402,30
261434,81155,5402,5402,30
262435,81534,5402,5402,30
263435,81920,5403,5403,30
264437,82301,5403,5403,30
265439,82644,5403,5403,30
266439,83040,5403,5403,30
267440,83393,5403,5403,30
268444,83769,5403,5403,30
269445,84138,5403,5403,30
270445,84534,5403,5403,30
271445,84898,5403,5403,30
272448,85253,5403,5403,30
273448,85622,5403,5403,30
274452,85985,5403,5403,30
275454,86378,5403,5403,30
276456,86754,5403,5403,30
277457,87137,5403,5403,30
278457,87550,5403,5403,30
279459,87911,5404,5404,30
280459,88274,5404,5404,30
281460,88650,5404,5404,30
282460,89017,5404,5404,30
283460,89413,5404,5404,30
284463,89795,5404,5404,30
285466,90189,5404,5404,30
286468,90610,5404,5404,30
287469,90967,5404,5404,30
288472,91344,5404,5404,30
289473,91695,5404,5404,30
290474,92032,5404,5404,30
291476,92441,5404,5404,30
292479,92807,5404,5404,30
293480,93169,5404,5404,30
294480,93557,5404,5404,30
295480,93930,5404,5404,30
296481,94275,5404,5404,30
297481,94660,5404,5404,30
298482,95033,5404,5404,30
299484,95379,5404,5404,30
300003,95562,5404,5404,30
