elapsed_ms,executed_traces,covered_branches,sat_branches,unsat_branches,unique_errors,solver_queue
0,0,0,0,0,0,0
96363,1,155,8,143,0,1
354291,2,326,28,266,0,0
354291,2,326,28,266,0,0
