elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1000,460,908,908,15
2002,1116,1050,1050,19
3002,1807,1180,1180,24
4002,2460,1280,1280,27
5002,3130,1349,1349,27
6003,3846,1384,1384,27
7003,4440,1436,1436,28
8004,5181,1463,1463,30
9004,5940,1490,1490,30
10004,6693,1529,1529,30
11004,7446,1557,1557,30
12005,8207,1567,1567,30
13006,8976,1616,1616,30
14006,9755,1637,1637,30
15008,10504,1660,1660,30
16008,11269,1699,1699,30
17009,12024,1742,1742,30
18009,12788,1761,1761,30
19009,13549,1806,1806,30
20009,14296,1833,1833,30
21009,15078,1836,1836,30
22010,15843,1839,1839,30
23011,16612,1851,1851,30
24012,17392,1871,1871,30
25012,18150,1872,1872,30
26012,18923,1884,1884,30
27013,19692,1891,1891,30
28013,20457,1910,1910,30
29013,21231,1918,1918,30
30013,21979,1920,1920,30
31013,22748,1946,1946,30
32013,23520,1949,1949,30
33013,24302,1975,1975,30
34013,25035,1984,1984,30
35014,25774,1990,1990,30
36014,26534,2022,2022,30
37014,27256,2022,2022,30
38014,28037,2035,2035,30
39014,28766,2035,2035,30
40072,29484,2049,2049,30
41072,30250,2049,2049,30
42073,31012,2049,2049,30
43074,31763,2055,2055,30
44074,32536,2074,2074,30
45074,33263,2080,2080,30
46074,34022,2082,2082,30
47074,34744,2086,2086,30
48075,35490,2100,2100,30
49075,36237,2100,2100,30
50076,36968,2118,2118,30
51077,37708,2124,2124,30
52077,38453,2130,2130,30
53077,39195,2139,2139,30
54078,39907,2139,2139,30
55079,40608,2146,2146,30
56079,41341,2157,2157,30
57079,42069,2157,2157,30
58079,42794,2158,2158,30
59079,43523,2158,2158,30
60079,44246,2163,2163,30
61080,44976,2163,2163,30
62080,45714,2177,2177,30
63080,46441,2177,2177,30
64080,47167,2183,2183,30
65081,47872,2196,2196,30
66081,48602,2204,2204,30
67081,49300,2211,2211,30
68081,50006,2228,2228,30
69081,50734,2244,2244,30
70081,51432,2248,2248,30
71081,52168,2254,2254,30
72081,52900,2255,2255,30
73081,53628,2255,2255,30
74081,54321,2260,2260,30
75081,55037,2272,2272,30
76082,55745,2273,2273,30
77082,56448,2287,2287,30
78083,56803,2288,2288,30
79084,57519,2291,2291,30
80084,58162,2296,2296,30
81084,58864,2302,2302,30
82084,59574,2308,2308,30
83085,60259,2310,2310,30
84085,60943,2310,2310,30
85085,61636,2315,2315,30
86086,62337,2328,2328,30
87086,63047,2328,2328,30
88086,63729,2336,2336,30
89086,64438,2339,2339,30
90087,65107,2339,2339,30
91087,65791,2343,2343,30
92087,66483,2353,2353,30
93087,67158,2362,2362,30
94087,67844,2362,2362,30
95088,68502,2362,2362,30
96089,69137,2363,2363,30
97089,69771,2363,2363,30
98089,70412,2363,2363,30
99090,71051,2363,2363,30
100090,71673,2370,2370,30
101091,72320,2373,2373,30
102093,72893,2373,2373,30
103093,73503,2374,2374,30
104093,74110,2374,2374,30
105093,74693,2376,2376,30
106093,75291,2380,2380,30
107094,75889,2390,2390,30
108095,76492,2396,2396,30
109096,77098,2396,2396,30
110096,77673,2411,2411,30
111097,78252,2420,2420,30
112097,78829,2420,2420,30
113098,79391,2431,2431,30
114098,79965,2448,2448,30
115098,80527,2448,2448,30
116099,81085,2451,2451,30
117100,81662,2451,2451,30
118101,82232,2451,2451,30
119102,82792,2457,2457,30
120103,83336,2458,2458,30
121104,83889,2466,2466,30
122105,84441,2470,2470,30
123105,84994,2470,2470,30
124106,85556,2470,2470,30
125106,86085,2470,2470,30
126108,86651,2471,2471,30
127108,87184,2476,2476,30
128108,87750,2482,2482,30
129108,88307,2482,2482,30
130109,88863,2482,2482,30
131110,89422,2482,2482,30
132110,89981,2498,2498,30
133114,90527,2502,2502,30
134114,91086,2513,2513,30
135116,91627,2513,2513,30
136117,92149,2513,2513,30
137118,92693,2518,2518,30
138118,93244,2530,2530,30
139119,93799,2530,2530,30
140119,94335,2530,2530,30
141119,94899,2536,2536,30
142120,95454,2536,2536,30
143120,96002,2536,2536,30
144121,96562,2536,2536,30
145121,97098,2536,2536,30
146121,97662,2543,2543,30
147121,98217,2551,2551,30
148123,98771,2555,2555,30
149123,99217,2558,2558,30
150123,99744,2558,2558,30
151124,100292,2559,2559,30
152124,100845,2562,2562,30
153125,101302,2562,2562,30
154126,101857,2562,2562,30
155126,102385,2562,2562,30
156127,102952,2563,2563,30
157128,103508,2563,2563,30
158129,104059,2568,2568,30
159129,104624,2568,2568,30
160130,105181,2569,2569,30
161130,105736,2569,2569,30
162130,106282,2569,2569,30
163130,106829,2571,2571,30
164130,107382,2571,2571,30
165131,107921,2571,2571,30
166132,108466,2578,2578,30
167132,109026,2578,2578,30
168132,109580,2589,2589,30
169133,110148,2590,2590,30
170134,110652,2594,2594,30
171134,111194,2598,2598,30
172134,111746,2598,2598,30
173134,112300,2599,2599,30
174135,112845,2599,2599,30
175135,113381,2599,2599,30
176135,113935,2599,2599,30
177137,114484,2599,2599,30
178137,115032,2599,2599,30
179137,115559,2602,2602,30
180137,115782,2602,2602,30
181137,115992,2602,2602,30
182137,116550,2602,2602,30
183137,117109,2603,2603,30
184138,117655,2608,2608,30
185138,118191,2608,2608,30
186138,118741,2608,2608,30
187138,119313,2608,2608,30
188139,119879,2614,2614,30
189139,120436,2621,2621,30
190139,120965,2621,2621,30
191140,121525,2621,2621,30
192140,122045,2622,2622,30
193141,122604,2636,2636,30
194141,123150,2636,2636,30
195142,123698,2636,2636,30
196143,124247,2636,2636,30
197144,124802,2636,2636,30
198145,125373,2636,2636,30
199146,125943,2636,2636,30
200146,126496,2645,2645,30
201147,127046,2645,2645,30
202147,127592,2648,2648,30
203148,128151,2648,2648,30
204148,128644,2648,2648,30
205148,129177,2653,2653,30
206149,129735,2659,2659,30
207150,130292,2659,2659,30
208151,130844,2659,2659,30
209151,131419,2659,2659,30
210152,131955,2659,2659,30
211152,132503,2659,2659,30
212153,133059,2663,2663,30
213154,133604,2665,2665,30
214155,134165,2665,2665,30
215156,134684,2668,2668,30
216157,135216,2669,2669,30
217157,135762,2674,2674,30
218158,136329,2674,2674,30
219159,136895,2674,2674,30
220159,137439,2674,2674,30
221160,137988,2677,2677,30
222160,138542,2686,2686,30
223160,139117,2686,2686,30
224161,139666,2687,2687,30
225161,140216,2687,2687,30
226163,140772,2695,2695,30
227164,141345,2696,2696,30
228166,141902,2696,2696,30
229167,142476,2700,2700,30
230167,143035,2700,2700,30
231167,143607,2700,2700,30
232168,144160,2701,2701,30
233168,144713,2705,2705,30
234168,145258,2716,2716,30
235168,145806,2716,2716,30
236168,146366,2716,2716,30
237168,146928,2716,2716,30
238168,147475,2716,2716,30
239168,147874,2720,2720,30
240169,148404,2720,2720,30
241169,148971,2720,2720,30
242170,149522,2720,2720,30
243171,150087,2720,2720,30
244172,150664,2720,2720,30
245173,151194,2721,2721,30
246173,151742,2721,2721,30
247174,152289,2721,2721,30
248174,152850,2728,2728,30
249174,153401,2728,2728,30
250176,153939,2729,2729,30
251177,154485,2730,2730,30
252178,155036,2730,2730,30
253178,155593,2730,2730,30
254178,156160,2730,2730,30
255179,156704,2735,2735,30
256180,157248,2735,2735,30
257180,157807,2735,2735,30
258181,158353,2735,2735,30
259181,158910,2735,2735,30
260182,159461,2735,2735,30
261182,160034,2735,2735,30
262182,160602,2736,2736,30
263182,161164,2736,2736,30
264182,161742,2736,2736,30
265182,162284,2736,2736,30
266183,162827,2736,2736,30
267184,163391,2736,2736,30
268185,163950,2736,2736,30
269185,164503,2736,2736,30
270185,165050,2736,2736,30
271185,165603,2736,2736,30
272186,166152,2736,2736,30
273186,166719,2736,2736,30
274186,167276,2736,2736,30
275187,167811,2736,2736,30
276188,168375,2736,2736,30
277188,168937,2739,2739,30
278189,169496,2739,2739,30
279190,170051,2739,2739,30
280191,170576,2739,2739,30
281191,171137,2740,2740,30
282192,171686,2745,2745,30
283193,172249,2745,2745,30
284193,172794,2751,2751,30
285194,173327,2751,2751,30
286194,173865,2751,2751,30
287196,174418,2751,2751,30
288196,174976,2752,2752,30
289196,175502,2753,2753,30
290196,176040,2754,2754,30
291196,176602,2755,2755,30
292197,177160,2760,2760,30
293197,177725,2760,2760,30
294198,178289,2761,2761,30
295198,178818,2761,2761,30
296198,179388,2761,2761,30
297198,179948,2761,2761,30
298198,180516,2767,2767,30
299199,181067,2767,2767,30
300000,181501,2768,2768,30
