elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1002,127,196,186,0
2021,192,213,204,0
3023,240,217,208,0
4027,290,222,212,0
5042,342,223,213,0
6047,394,238,227,0
7049,446,238,227,0
8061,500,239,228,0
9073,556,249,237,0
10076,604,249,237,0
11094,658,249,237,0
12120,707,249,237,0
13141,754,249,237,0
14149,809,250,238,0
15162,855,250,238,0
16185,906,250,238,0
17191,959,250,238,0
18200,1015,250,238,0
19216,1070,250,238,0
20231,1119,250,238,0
21260,1167,250,238,0
22265,1224,250,238,0
23272,1278,250,238,0
24272,1329,250,238,0
25272,1378,250,238,0
26287,1428,250,238,0
27287,1480,250,238,0
28298,1530,250,238,0
29312,1580,250,238,0
30317,1624,250,238,0
31323,1677,250,238,0
32325,1727,250,238,0
33326,1779,250,238,0
34330,1835,250,238,0
35339,1883,250,238,0
36346,1934,250,238,0
37351,1984,250,238,0
38351,2033,255,243,0
39372,2085,255,243,0
40378,2129,255,243,0
41398,2180,255,243,0
42402,2233,255,243,0
43409,2288,255,243,0
44412,2342,255,243,0
45415,2393,255,243,0
46429,2446,255,243,0
47435,2499,255,243,0
48444,2566,265,253,0
49444,2718,265,253,0
50449,2858,265,253,0
51449,3014,265,253,0
52460,3170,265,253,0
53460,3315,265,253,0
54460,3468,265,253,0
55466,3622,265,253,0
56469,3770,265,253,0
57473,3924,265,253,0
58479,4085,265,253,0
59483,4237,265,253,0
60489,4377,265,253,0
61489,4530,265,253,0
62490,4676,265,253,0
63496,4832,265,253,0
64498,4979,265,253,0
65498,5130,265,253,0
66502,5269,265,253,0
67502,5421,265,253,0
68502,5582,265,253,0
69504,5735,265,253,0
70505,5878,265,253,0
71509,6037,265,253,0
72513,6186,265,253,0
73516,6333,265,253,0
74518,6494,265,253,0
75518,6645,265,253,0
76525,6802,265,253,0
77529,6959,265,253,0
78530,7121,265,253,0
79531,7265,265,253,0
80536,7410,265,253,0
81538,7567,265,253,0
82543,7726,265,253,0
83543,7880,265,253,0
84544,8033,265,253,0
85544,8183,265,253,0
86548,8332,265,253,0
87553,8486,265,253,0
88558,8645,265,253,0
89560,8798,265,253,0
90563,8943,265,253,0
91570,9100,265,253,0
92574,9254,265,253,0
93579,9403,265,253,0
94584,9550,265,253,0
95592,9700,265,253,0
96592,9843,265,253,0
97593,9999,265,253,0
98600,10146,265,253,0
99601,10293,265,253,0
100601,10426,265,253,0
101602,10561,265,253,0
102608,10715,265,253,0
103609,10868,265,253,0
104614,11022,265,253,0
105615,11142,265,253,0
106626,11294,265,253,0
107627,11460,265,253,0
108627,11614,265,253,0
109635,11773,265,253,0
110642,11925,265,253,0
111643,12078,265,253,0
112644,12235,265,253,0
113644,12391,265,253,0
114652,12546,265,253,0
115657,12698,265,253,0
116661,12849,265,253,0
117668,13007,265,253,0
118674,13167,265,253,0
119682,13331,265,253,0
120682,13481,265,253,0
121683,13639,265,253,0
122689,13792,265,253,0
123690,13944,265,253,0
124691,14097,265,253,0
125692,14237,265,253,0
126693,14400,265,253,0
127697,14558,265,253,0
128701,14713,265,253,0
129707,14868,265,253,0
130710,15020,265,253,0
131712,15174,265,253,0
132713,15331,265,253,0
133716,15489,265,253,0
134716,15639,265,253,0
135716,15792,265,253,0
136716,15931,265,253,0
137717,16093,265,253,0
138724,16253,265,253,0
139730,16419,265,253,0
140734,16570,265,253,0
141734,16714,265,253,0
142746,16873,265,253,0
143759,17022,265,253,0
144759,17165,265,253,0
145762,17307,265,253,0
146770,17458,265,253,0
147770,17608,265,253,0
148772,17769,265,253,0
149778,17931,265,253,0
150783,18084,265,253,0
151786,18234,265,253,0
152789,18387,265,253,0
153794,18536,265,253,0
154801,18704,265,253,0
155805,18862,265,253,0
156807,19012,265,253,0
157814,19170,265,253,0
158824,19323,265,253,0
159829,19477,265,253,0
160830,19631,265,253,0
161834,19795,265,253,0
162840,19949,265,253,0
163842,20104,265,253,0
164845,20262,265,253,0
165850,20399,265,253,0
166853,20555,265,253,0
167862,20718,265,253,0
168862,20876,265,253,0
169864,21038,265,253,0
170868,21193,265,253,0
171869,21343,265,253,0
172874,21499,265,253,0
173880,21656,265,253,0
174882,21811,265,253,0
175886,21966,265,253,0
176886,22119,265,253,0
177892,22271,265,253,0
178907,22430,265,253,0
179910,22595,265,253,0
180911,22742,265,253,0
181915,22895,265,253,0
182916,23047,265,253,0
183921,23193,265,253,0
184925,23344,265,253,0
185933,23499,265,253,0
186936,23653,265,253,0
187951,23811,265,253,0
188953,23971,265,253,0
189954,24126,265,253,0
190954,24281,265,253,0
191963,24433,265,253,0
192963,24590,265,253,0
193963,24748,265,253,0
194963,24892,265,253,0
195969,25037,265,253,0
196972,25199,265,253,0
197977,25364,265,253,0
198982,25521,265,253,0
199984,25671,265,253,0
200989,25824,265,253,0
201992,25971,265,253,0
203000,26126,265,253,0
204000,26269,265,253,0
205007,26409,265,253,0
206012,26569,265,253,0
207013,26721,265,253,0
208019,26874,265,253,0
209022,27029,265,253,0
210024,27177,265,253,0
211027,27325,265,253,0
212027,27481,265,253,0
213034,27636,265,253,0
214037,27790,265,253,0
215039,27949,265,253,0
216041,28098,265,253,0
217041,28251,265,253,0
218043,28407,265,253,0
219046,28562,265,253,0
220049,28718,265,253,0
221050,28863,265,253,0
222050,29028,266,254,0
223051,29173,266,254,0
224057,29339,266,254,0
225061,29493,266,254,0
226061,29653,266,254,0
227064,29808,266,254,0
228071,29957,266,254,0
229076,30108,266,254,0
230079,30265,266,254,0
231080,30429,266,254,0
232088,30580,266,254,0
233092,30739,266,254,0
234097,30895,266,254,0
235099,31050,266,254,0
236100,31204,266,254,0
237102,31351,266,254,0
238106,31512,266,254,0
239106,31665,266,254,0
240106,31814,266,254,0
241108,31975,266,254,0
242110,32132,266,254,0
243117,32288,266,254,0
244117,32445,266,254,0
245118,32601,266,254,0
246118,32749,266,254,0
247119,32895,266,254,0
248121,33048,266,254,0
249127,33210,266,254,0
250134,33367,266,254,0
251139,33519,266,254,0
252141,33674,266,254,0
253147,33836,266,254,0
254148,33991,266,254,0
255154,34142,266,254,0
256161,34289,266,254,0
257165,34444,266,254,0
258171,34601,266,254,0
259172,34742,266,254,0
260178,34892,266,254,0
261182,35050,266,254,0
262183,35197,266,254,0
263187,35359,266,254,0
264191,35528,266,254,0
265195,35682,266,254,0
266195,35832,266,254,0
267198,35982,266,254,0
268200,36133,266,254,0
269204,36287,266,254,0
270204,36433,266,254,0
271208,36594,266,254,0
272211,36752,266,254,0
273212,36892,266,254,0
274216,37033,266,254,0
275222,37161,266,254,0
276230,37292,266,254,0
277232,37416,266,254,0
