elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1003,116,188,179,0
2003,288,195,186,0
3012,466,195,186,0
4014,658,196,187,0
5015,842,205,196,0
6024,971,210,201,0
7030,1093,210,201,0
8037,1214,210,201,0
9040,1318,230,220,0
10044,1420,251,238,1
11050,1527,251,238,1
12057,1628,251,238,1
13066,1730,251,238,1
14078,1827,252,239,1
15081,1930,252,239,1
16083,2035,252,239,1
17089,2147,252,239,1
18096,2248,252,239,1
19097,2351,252,239,1
20107,2464,252,239,1
21111,2584,252,239,1
22113,2697,252,239,1
23114,2807,252,239,1
24121,2916,252,239,1
25123,3022,252,239,1
26124,3132,252,239,1
27125,3237,252,239,1
28132,3346,252,239,1
29136,3448,252,239,1
30139,3557,252,239,1
31144,3672,252,239,1
32147,3775,256,243,1
33147,3885,256,243,1
34147,3995,256,243,1
35151,4101,256,243,1
36158,4207,256,243,1
37162,4311,259,246,1
38164,4417,259,246,1
39164,4523,259,246,1
40168,4624,259,246,1
41171,4738,259,246,1
42175,4840,259,246,1
43182,4949,260,247,1
44187,5063,260,247,1
45190,5170,260,247,1
46191,5269,260,247,1
47191,5371,260,247,1
48194,5478,260,247,1
49200,5579,260,247,1
50206,5692,260,247,1
51210,5806,260,247,1
52212,5908,260,247,1
53217,6015,260,247,1
54222,6124,260,247,1
55226,6228,260,247,1
56228,6337,260,247,1
57238,6443,260,247,1
58259,6549,260,247,1
59259,6655,260,247,1
60267,6765,260,247,1
61271,6873,260,247,1
62276,6983,260,247,1
63282,7089,260,247,1
64283,7193,260,247,1
65288,7297,260,247,1
66290,7398,260,247,1
67299,7506,260,247,1
68306,7617,260,247,1
69314,7719,260,247,1
70319,7821,260,247,1
71321,7927,260,247,1
72335,8032,260,247,1
73340,8138,260,247,1
74343,8249,260,247,1
75350,8349,260,247,1
76350,8454,266,253,1
77357,8560,266,253,1
78358,8667,266,253,1
79361,8776,266,253,1
80367,8879,266,253,1
81371,8986,273,260,1
82376,9099,273,260,1
83379,9199,273,260,1
84383,9302,273,260,1
85396,9402,273,260,1
86400,9504,273,260,1
87415,9605,273,260,1
88415,9707,273,260,1
89419,9812,273,260,1
90425,9915,273,260,1
91441,10015,273,260,1
92444,10118,273,260,1
93455,10222,273,260,1
94458,10325,273,260,1
95461,10424,273,260,1
96462,10527,273,260,1
97477,10637,273,260,1
98482,10749,273,260,1
99488,10853,273,260,1
100494,10960,273,260,1
101496,11072,273,260,1
102502,11177,273,260,1
103507,11289,273,260,1
104508,11377,273,260,1
105508,11469,273,260,1
106516,11576,273,260,1
107519,11680,273,260,1
108520,11787,273,260,1
109522,11890,273,260,1
110532,11995,273,260,1
111537,12090,273,260,1
112541,12188,273,260,1
113544,12294,273,260,1
114549,12397,273,260,1
115550,12498,273,260,1
116566,12584,273,260,1
117571,12674,273,260,1
118571,12774,273,260,1
119575,12870,273,260,1
120583,12954,273,260,1
121585,13043,273,260,1
122588,13136,273,260,1
123596,13225,273,260,1
124598,13313,273,260,1
125602,13393,273,260,1
126609,13478,273,260,1
127620,13565,273,260,1
128627,13650,273,260,1
129629,13738,273,260,1
130630,13820,273,260,1
131632,13906,273,260,1
132642,13984,273,260,1
133648,14072,273,260,1
134657,14154,273,260,1
135670,14233,273,260,1
136672,14315,273,260,1
137681,14395,273,260,1
138688,14475,273,260,1
139688,14543,273,260,1
140688,14620,273,260,1
141694,14692,273,260,1
142695,14771,273,260,1
143699,14850,273,260,1
144707,14935,273,260,1
145717,15017,273,260,1
146721,15097,273,260,1
147735,15179,273,260,1
148744,15267,273,260,1
149756,15351,273,260,1
150764,15427,273,260,1
151770,15511,273,260,1
152776,15589,273,260,1
153779,15670,273,260,1
154790,15755,273,260,1
155793,15838,273,260,1
156811,15919,273,260,1
157814,16000,273,260,1
158814,16085,273,260,1
159825,16165,273,260,1
160831,16245,273,260,1
161832,16327,273,260,1
162838,16413,273,260,1
163850,16499,273,260,1
164851,16578,273,260,1
165854,16659,273,260,1
166866,16744,273,260,1
167875,16827,273,260,1
168877,16908,273,260,1
169877,16989,273,260,1
170882,17068,273,260,1
171895,17153,273,260,1
172901,17229,273,260,1
173909,17314,273,260,1
174916,17389,273,260,1
175918,17467,273,260,1
176919,17549,273,260,1
177923,17630,273,260,1
178931,17715,273,260,1
179940,17798,276,263,1
180952,17879,276,263,1
181952,17966,276,263,1
182952,18049,276,263,1
183952,18132,276,263,1
184958,18211,276,263,1
185970,18289,276,263,1
186975,18371,276,263,1
187981,18462,276,263,1
188984,18544,276,263,1
189987,18625,276,263,1
190990,18709,276,263,1
191997,18793,276,263,1
193000,18875,276,263,1
194005,18958,276,263,1
195011,19043,276,263,1
196016,19126,276,263,1
197028,19204,276,263,1
198032,19286,276,263,1
199032,19370,276,263,1
200041,19448,276,263,1
201051,19527,276,263,1
202060,19611,276,263,1
203070,19699,276,263,1
204072,19789,276,263,1
205082,19875,276,263,1
206085,19960,276,263,1
207089,20047,276,263,1
208090,20129,276,263,1
209094,20212,276,263,1
210103,20290,276,263,1
211111,20371,276,263,1
212113,20455,276,263,1
213114,20540,276,263,1
214121,20624,276,263,1
215126,20708,276,263,1
216129,20792,276,263,1
217142,20875,276,263,1
218150,20960,276,263,1
219161,21044,276,263,1
220171,21127,276,263,1
221175,21210,276,263,1
222186,21294,276,263,1
223193,21371,276,263,1
224197,21459,276,263,1
225202,21535,276,263,1
226209,21621,276,263,1
227218,21700,276,263,1
228220,21784,276,263,1
229221,21869,276,263,1
230224,21953,276,263,1
231228,22034,276,263,1
232232,22120,276,263,1
233243,22203,276,263,1
234244,22287,276,263,1
235253,22370,277,264,1
236254,22449,277,264,1
237256,22537,277,264,1
238260,22625,277,264,1
239264,22714,277,264,1
240266,22792,277,264,1
241271,22876,277,264,1
242279,22960,277,264,1
243286,23042,277,264,1
244302,23126,277,264,1
245309,23212,277,264,1
246317,23295,277,264,1
247317,23376,277,264,1
248325,23464,277,264,1
249330,23545,277,264,1
250330,23629,277,264,1
251341,23711,277,264,1
252341,23800,277,264,1
253344,23885,277,264,1
254346,23974,277,264,1
