elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1016,97,202,193,0
2017,159,203,194,0
3022,220,210,201,0
4035,283,210,201,0
5043,343,211,202,0
6058,399,212,203,0
7060,460,212,203,0
8060,519,212,203,0
9073,581,220,211,0
10087,644,220,211,0
11093,702,220,211,0
12094,762,220,211,0
13100,823,220,211,0
14108,883,220,211,0
15122,942,220,211,0
16123,1000,220,211,0
17133,1058,235,226,0
18133,1122,256,245,0
19150,1184,256,245,0
20161,1247,256,245,0
21163,1313,256,245,0
22167,1375,256,245,0
23169,1442,256,245,0
24180,1506,256,245,0
25185,1569,256,245,0
26204,1636,270,258,1
27205,1701,270,258,1
28208,1767,270,258,1
29217,1827,270,258,1
30225,1890,270,258,1
31233,1958,270,258,1
32245,2028,270,258,1
33252,2090,270,258,1
34254,2154,270,258,1
35265,2217,270,258,1
36280,2284,270,258,1
37289,2349,271,259,1
38299,2417,271,259,1
39319,2486,271,259,1
40326,2550,274,262,1
41338,2616,274,262,1
42338,2680,275,263,1
43342,2750,275,263,1
44350,2815,275,263,1
45357,2879,275,263,1
46360,2943,275,263,1
47365,3007,275,263,1
48372,3072,275,263,1
49384,3136,275,263,1
50390,3199,275,263,1
51394,3265,275,263,1
52402,3330,275,263,1
53428,3391,275,263,1
54438,3462,288,276,1
55444,3516,288,276,1
56463,3587,288,276,1
57465,3651,288,276,1
58468,3718,290,278,2
59472,3786,290,278,2
60473,3844,291,279,2
61492,3909,291,279,2
62502,3978,291,279,2
63505,4042,291,279,2
64506,4111,291,279,2
65508,4177,291,279,2
66516,4242,291,279,2
67517,4312,291,279,2
68525,4379,291,279,2
69528,4443,291,279,2
70540,4506,291,279,2
71546,4572,295,282,2
72557,4641,295,282,2
73565,4706,295,282,2
74573,4773,295,282,2
75580,4838,298,284,2
76582,4904,298,284,2
77584,4968,298,284,2
78586,5036,298,284,2
79597,5104,298,284,2
80613,5171,298,284,2
81613,5233,298,284,2
82619,5301,298,284,2
83622,5367,298,284,2
84632,5432,298,284,2
85637,5493,298,284,2
86640,5558,298,284,2
87654,5626,298,284,2
88654,5695,298,284,2
89682,5762,298,284,2
90696,5819,298,284,2
91712,5884,298,284,2
92719,5952,298,284,2
93727,6016,298,284,2
94732,6084,298,284,2
95736,6149,298,284,2
96742,6218,298,284,2
97745,6283,298,284,2
98751,6350,298,284,2
99752,6416,298,284,2
100759,6478,298,284,2
101760,6541,299,285,2
102762,6609,299,285,2
103771,6676,299,285,2
104773,6743,299,285,2
105783,6809,299,285,2
106783,6867,299,285,2
107784,6933,299,285,2
108798,6998,299,285,2
109803,7071,299,285,2
110803,7136,299,285,2
111812,7201,299,285,2
112829,7268,299,285,2
113843,7336,299,285,2
114851,7400,305,289,2
115853,7462,305,289,2
116853,7526,305,289,2
117866,7594,305,289,2
118870,7661,305,289,2
119874,7728,305,289,2
120881,7792,305,289,2
121885,7855,305,289,2
122897,7928,305,289,2
123908,7994,305,289,2
124909,8059,305,289,2
125918,8123,305,289,2
126920,8190,305,289,2
127941,8258,305,289,2
128944,8321,305,289,2
129954,8387,305,289,2
130957,8449,305,289,2
131959,8514,305,289,2
132959,8575,312,295,3
133959,8638,312,295,3
134964,8708,312,295,3
135983,8774,312,295,3
137009,8840,312,295,3
138011,8907,312,295,3
139017,8975,312,295,3
140023,9038,312,295,3
141036,9102,312,295,3
142044,9168,312,295,3
143055,9230,312,295,3
144066,9299,312,295,3
145079,9362,312,295,3
146091,9427,312,295,3
147095,9491,312,295,3
148099,9556,312,295,3
149103,9624,312,295,3
150106,9690,312,295,3
151121,9755,312,295,3
152140,9821,312,295,3
153142,9887,312,295,3
154150,9956,312,295,3
155153,10022,312,295,3
156153,10083,312,295,3
157166,10148,312,295,3
158187,10215,312,295,3
159191,10285,312,295,3
160204,10352,312,295,3
161216,10424,312,295,3
162227,10492,312,295,3
163242,10559,312,295,3
164251,10630,312,295,3
165252,10692,312,295,3
166264,10758,312,295,3
167272,10822,312,295,3
168274,10886,316,298,4
169283,10948,316,298,4
170292,11011,316,298,4
