elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1010,70,366,357,0
2022,158,422,412,0
3029,243,464,452,0
4061,320,511,497,0
5093,372,539,520,0
6101,421,614,587,0
7126,460,671,642,0
8139,494,768,732,0
9171,531,789,750,0
10192,568,844,797,1
11209,602,866,814,1
12220,639,893,839,1
13229,676,898,843,1
14266,712,936,878,1
15271,745,942,882,1
16279,782,960,896,1
17292,836,1006,937,1
18314,882,1025,954,1
19328,922,1054,980,1
20360,962,1069,993,1
21381,1001,1080,1001,1
22400,1041,1099,1017,1
23421,1080,1114,1030,1
24449,1120,1141,1053,1
25451,1155,1160,1072,1
26454,1199,1166,1078,1
27464,1242,1236,1142,4
28479,1282,1282,1184,5
29480,1318,1313,1214,6
30489,1356,1329,1225,8
31519,1396,1356,1249,9
32519,1439,1361,1253,9
33540,1483,1367,1259,9
34540,1525,1377,1266,9
35547,1568,1379,1268,10
36557,1607,1382,1270,11
37572,1643,1391,1277,12
38592,1689,1392,1277,12
39602,1732,1400,1285,12
40624,1773,1415,1300,12
41645,1817,1423,1308,12
42655,1862,1441,1324,12
43658,1904,1442,1325,12
44668,1948,1444,1327,12
45681,1987,1456,1337,12
46697,2028,1468,1344,13
47710,2072,1470,1346,13
48731,2119,1471,1346,13
49738,2164,1479,1352,13
50742,2201,1479,1352,13
51756,2244,1491,1362,13
52775,2287,1492,1363,13
53808,2332,1497,1367,13
54816,2377,1505,1374,13
55837,2418,1506,1375,13
56839,2463,1506,1375,13
57845,2504,1512,1380,13
58850,2549,1535,1400,14
59866,2592,1545,1407,14
60878,2635,1546,1407,14
61878,2679,1556,1415,15
62884,2722,1556,1415,15
63891,2773,1561,1420,15
64912,2823,1567,1426,15
65938,2864,1568,1428,15
66955,2905,1570,1431,15
67971,2949,1570,1431,15
68973,2990,1578,1438,15
69977,3032,1602,1460,15
70983,3071,1618,1472,15
71992,3115,1619,1473,15
73010,3157,1619,1473,15
74013,3202,1620,1473,15
75033,3246,1622,1473,15
76057,3290,1622,1473,15
77074,3335,1622,1473,15
78078,3379,1622,1473,15
79096,3422,1625,1476,15
80128,3464,1626,1476,15
81147,3506,1626,1476,15
82153,3551,1628,1477,16
83160,3598,1629,1478,16
84166,3641,1634,1482,16
85187,3685,1636,1484,17
86200,3727,1636,1484,17
87213,3770,1637,1484,17
88214,3815,1642,1489,17
89221,3858,1642,1489,17
90248,3901,1642,1489,17
91265,3942,1642,1489,17
92292,3986,1643,1490,17
93308,4029,1646,1492,18
94312,4074,1647,1493,18
95332,4115,1648,1494,18
96334,4160,1648,1494,18
97338,4205,1649,1495,18
98362,4250,1651,1497,18
99383,4289,1651,1497,18
100394,4328,1654,1499,19
101396,4372,1654,1499,19
102409,4413,1654,1499,19
103418,4460,1656,1500,19
104442,4503,1656,1500,19
105461,4540,1658,1502,19
106461,4582,1659,1502,19
107463,4625,1660,1502,19
108481,4668,1661,1503,19
109481,4712,1663,1505,19
110495,4753,1664,1506,19
111513,4796,1664,1506,19
112540,4841,1664,1506,19
113541,4888,1664,1506,19
114565,4933,1664,1506,19
115570,4973,1664,1506,19
116586,5017,1665,1506,19
117608,5062,1665,1506,19
118612,5108,1665,1506,19
119630,5152,1668,1508,20
120636,5191,1668,1508,20
121646,5234,1668,1508,20
122650,5276,1668,1508,20
123670,5321,1673,1513,20
124681,5361,1673,1513,20
125699,5405,1673,1513,20
126723,5450,1673,1513,20
127723,5494,1673,1513,20
128725,5540,1673,1513,20
129747,5584,1673,1513,20
130750,5624,1673,1513,20
131755,5670,1673,1513,20
132759,5717,1674,1514,20
133779,5765,1674,1514,20
134780,5809,1674,1514,20
135792,5848,1674,1514,20
136817,5889,1674,1514,20
137826,5934,1674,1514,20
138828,5978,1681,1520,20
139847,6021,1681,1520,20
140857,6061,1682,1521,20
141861,6107,1682,1521,20
142865,6149,1682,1521,20
143877,6193,1682,1521,20
144893,6237,1682,1521,20
145933,6281,1689,1526,20
146938,6328,1689,1526,20
147959,6370,1690,1526,20
148976,6414,1691,1526,20
149993,6457,1691,1526,20
151002,6499,1693,1528,20
152018,6542,1696,1531,20
153039,6583,1696,1531,20
154057,6627,1696,1531,20
155066,6671,1696,1531,20
156067,6712,1696,1531,20
157097,6757,1699,1533,21
158106,6801,1699,1533,21
159110,6845,1699,1533,21
160130,6891,1699,1533,21
161142,6935,1699,1533,21
162147,6979,1699,1533,21
163147,7024,1700,1533,21
164159,7068,1702,1534,21
165183,7100,1703,1535,21
166188,7136,1704,1535,21
167191,7181,1713,1543,22
168212,7224,1714,1544,22
169217,7269,1714,1544,22
170235,7313,1714,1544,22
171238,7355,1716,1546,23
172255,7401,1717,1546,23
173261,7446,1718,1547,23
174269,7492,1718,1547,23
175272,7533,1719,1547,23
176291,7578,1719,1547,23
177309,7621,1719,1547,23
178317,7666,1719,1547,23
179338,7711,1719,1547,23
180341,7752,1721,1547,24
181358,7796,1721,1547,24
182368,7841,1724,1549,24
183389,7887,1725,1551,24
184389,7930,1725,1551,24
185391,7968,1725,1551,24
186416,8013,1725,1551,24
187427,8057,1725,1551,24
188447,8100,1727,1553,24
189452,8143,1727,1553,24
190454,8185,1727,1553,24
191461,8230,1727,1553,24
192474,8271,1728,1554,24
193483,8314,1728,1554,24
194495,8358,1728,1554,24
195498,8399,1728,1554,24
196498,8444,1728,1554,24
197510,8488,1729,1555,24
198519,8532,1730,1556,24
199524,8572,1731,1557,24
200546,8614,1731,1557,24
201570,8657,1738,1562,24
202594,8702,1738,1562,24
203601,8744,1738,1562,24
204606,8791,1738,1562,24
205618,8833,1738,1562,24
206642,8877,1738,1562,24
207643,8923,1738,1562,24
208650,8966,1738,1562,24
209679,9010,1738,1562,24
210690,9052,1738,1562,24
211695,9098,1738,1562,24
212701,9144,1738,1562,24
213722,9188,1738,1562,24
214743,9231,1740,1564,24
215745,9273,1740,1564,24
216754,9315,1741,1564,24
217767,9361,1741,1564,24
218768,9405,1741,1564,24
219770,9449,1741,1564,24
220793,9491,1742,1565,24
221813,9533,1743,1566,24
222816,9577,1744,1567,24
223820,9620,1750,1571,24
224824,9662,1750,1571,24
225840,9701,1750,1571,24
226862,9747,1750,1571,24
227863,9790,1750,1571,24
228875,9834,1750,1571,24
229888,9880,1750,1571,24
230903,9924,1750,1571,24
231917,9968,1750,1571,24
232935,10011,1751,1572,24
233947,10056,1751,1572,24
234958,10102,1751,1572,24
235959,10143,1751,1572,24
236979,10189,1751,1572,24
237986,10231,1751,1572,24
239002,10274,1751,1572,24
240011,10317,1751,1572,24
241023,10359,1751,1572,24
242029,10404,1751,1572,24
243056,10448,1751,1572,24
244056,10491,1751,1572,24
245063,10535,1755,1576,24
246084,10572,1755,1576,24
247110,10619,1755,1576,24
248129,10665,1755,1576,24
249140,10712,1756,1576,24
250145,10757,1757,1576,24
251155,10800,1758,1576,24
252191,10847,1758,1576,24
253206,10890,1758,1576,24
254227,10934,1758,1576,24
255236,10975,1758,1576,24
256252,11019,1763,1580,24
257253,11065,1763,1580,24
258256,11107,1763,1580,24
259259,11150,1763,1580,24
260281,11192,1763,1580,24
261303,11236,1767,1584,24
262324,11281,1767,1584,24
263339,11327,1767,1584,24
264357,11369,1767,1584,24
265358,11407,1768,1585,24
266374,11449,1768,1585,24
267374,11491,1769,1585,24
268379,11534,1769,1585,24
269382,11578,1769,1585,24
270382,11621,1770,1586,24
271400,11664,1770,1586,24
