elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1007,72,534,516,0
2013,150,579,559,0
3021,214,628,605,0
4031,284,667,639,0
5042,358,691,662,0
6045,419,727,694,0
7046,488,731,697,0
8047,563,753,716,0
9053,629,764,725,0
10057,700,794,753,0
11062,765,807,764,0
12073,834,837,793,0
13074,902,865,817,0
14078,970,865,817,0
15082,1042,874,825,0
16093,1104,892,840,1
17094,1179,893,841,1
18095,1255,907,855,2
19099,1328,910,858,2
20102,1403,932,878,2
21110,1479,942,887,2
22117,1556,944,889,2
23118,1627,952,896,2
24124,1705,962,905,2
25137,1781,968,910,2
26138,1857,974,914,2
27149,1937,980,917,2
28157,2015,980,917,2
29163,2092,1001,936,2
30165,2161,1002,936,2
31177,2232,1021,954,3
32187,2310,1033,965,3
33190,2386,1042,973,3
34200,2461,1053,984,3
35209,2536,1056,986,3
36218,2612,1063,992,3
37219,2689,1063,992,3
38231,2768,1063,992,3
39236,2845,1063,992,3
40258,2912,1063,992,3
41261,2983,1063,992,3
42264,3055,1071,1000,3
43271,3129,1071,1000,3
44274,3204,1077,1004,3
45279,3275,1077,1004,3
46279,3349,1077,1004,3
47288,3428,1083,1009,3
48301,3504,1089,1014,3
49306,3576,1090,1015,3
50310,3648,1103,1025,3
51312,3720,1112,1031,3
52318,3793,1112,1031,3
53321,3869,1112,1031,3
54330,3945,1113,1032,3
55338,4014,1113,1032,3
56349,4089,1113,1032,3
57349,4163,1113,1032,3
58350,4238,1125,1043,3
59354,4313,1128,1045,3
60357,4387,1128,1045,3
61364,4462,1135,1052,3
62370,4537,1135,1052,3
63372,4610,1139,1056,3
64381,4683,1144,1060,3
65386,4756,1144,1060,3
66396,4830,1144,1060,3
67406,4904,1159,1074,3
68409,4974,1166,1081,3
69418,5045,1167,1082,3
70427,5117,1168,1083,3
71435,5191,1169,1084,3
72441,5261,1169,1084,3
73445,5330,1175,1090,3
74445,5402,1175,1090,3
75446,5474,1176,1091,3
76456,5545,1176,1091,3
77462,5618,1177,1091,3
78479,5688,1185,1095,3
79493,5760,1185,1095,3
80498,5826,1185,1095,3
81505,5897,1185,1095,3
82511,5967,1199,1108,4
83512,6039,1201,1110,4
84515,6112,1208,1115,4
85520,6181,1212,1119,4
86528,6253,1212,1119,4
87539,6324,1218,1123,4
88541,6394,1218,1123,4
89547,6467,1218,1123,4
90560,6537,1226,1131,4
91572,6607,1226,1131,4
92583,6674,1226,1131,4
93591,6739,1230,1135,4
94599,6809,1231,1136,4
95610,6877,1231,1136,4
96611,6946,1243,1147,4
97612,7012,1243,1147,4
98613,7080,1243,1147,4
99622,7153,1243,1147,4
100628,7224,1243,1147,4
101628,7294,1243,1147,4
102642,7364,1243,1147,4
103644,7433,1243,1147,4
104658,7504,1247,1150,4
105665,7571,1260,1163,4
106672,7638,1260,1163,4
107676,7707,1260,1163,4
108680,7773,1263,1165,4
109695,7841,1263,1165,4
110708,7906,1263,1165,4
111712,7969,1263,1165,4
112726,8033,1271,1172,4
113726,8098,1279,1178,4
114734,8160,1279,1178,4
115735,8221,1279,1178,4
116762,8282,1283,1182,4
117771,8342,1284,1183,4
118771,8401,1284,1183,4
119774,8459,1284,1183,4
120788,8518,1284,1183,4
121800,8576,1284,1183,4
122810,8635,1284,1183,4
123824,8697,1300,1197,4
124833,8755,1300,1197,4
125846,8812,1300,1197,4
126859,8872,1300,1197,4
127866,8931,1300,1197,4
128870,8988,1300,1197,4
129875,9045,1300,1197,4
130881,9100,1300,1197,4
131889,9157,1301,1198,4
132913,9215,1301,1198,4
133923,9271,1302,1199,4
134935,9329,1302,1199,4
135944,9384,1311,1207,4
136951,9444,1311,1207,4
137953,9500,1311,1207,4
138957,9558,1311,1207,4
139968,9614,1330,1223,4
140976,9670,1330,1223,4
141989,9722,1339,1232,4
142997,9780,1339,1232,4
144007,9836,1345,1238,4
145020,9893,1350,1241,4
146029,9948,1350,1241,4
147032,10005,1352,1241,4
148039,10061,1353,1241,4
149046,10117,1357,1243,4
150069,10173,1357,1243,4
151076,10225,1357,1243,4
152079,10281,1361,1246,4
153090,10338,1366,1250,4
154099,10393,1366,1250,4
155099,10449,1366,1250,4
156108,10504,1367,1251,4
157127,10560,1367,1251,4
158137,10616,1367,1251,4
159149,10673,1371,1254,4
160152,10728,1382,1263,4
161152,10782,1382,1263,4
162160,10838,1384,1265,4
163167,10895,1385,1266,4
164192,10942,1385,1266,4
165197,10995,1385,1266,4
166220,11052,1391,1272,4
167223,11110,1391,1272,4
168228,11156,1398,1278,4
169246,11211,1398,1278,4
170254,11264,1403,1283,4
171256,11320,1403,1283,4
172268,11377,1403,1283,4
173269,11434,1404,1284,4
174271,11491,1404,1284,4
175285,11547,1404,1284,4
176291,11605,1404,1284,4
177297,11662,1404,1284,4
178308,11718,1405,1284,4
179308,11774,1405,1284,4
180323,11828,1410,1289,4
181330,11883,1410,1289,4
