elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1000,55,467,455,0
2008,130,543,525,0
3017,212,590,567,0
4030,256,808,767,0
5046,304,916,863,0
6054,348,1002,938,1
7057,392,1061,978,1
8072,436,1104,1020,1
9088,478,1138,1047,1
10093,513,1208,1109,2
11108,542,1266,1162,2
12120,576,1285,1179,2
13135,612,1312,1204,4
14156,638,1348,1238,4
15190,664,1374,1258,4
16195,690,1385,1268,4
17226,716,1415,1294,4
18256,742,1442,1314,4
19284,767,1442,1314,4
20302,794,1455,1325,4
21319,821,1458,1328,4
22338,848,1460,1330,4
23368,875,1465,1335,4
24372,899,1471,1340,4
25398,924,1471,1340,4
26429,949,1471,1340,4
27440,975,1472,1341,4
28465,1000,1481,1349,4
29502,1025,1484,1350,4
30521,1050,1484,1350,4
31561,1076,1494,1359,4
32580,1100,1502,1366,4
33616,1126,1503,1367,4
34647,1148,1504,1368,4
35687,1173,1509,1372,4
36689,1197,1518,1379,4
37689,1219,1525,1385,4
38714,1243,1533,1393,4
39720,1264,1533,1393,4
40767,1289,1534,1394,4
41767,1312,1535,1395,4
42806,1336,1544,1401,4
43838,1359,1544,1401,4
44884,1382,1544,1401,4
45898,1404,1545,1402,4
46917,1428,1546,1403,4
47935,1451,1546,1403,4
48954,1473,1547,1404,4
49956,1494,1547,1404,4
50970,1517,1547,1404,4
51986,1542,1550,1406,5
53008,1564,1556,1409,5
54034,1585,1557,1410,5
55097,1608,1557,1410,5
56121,1631,1557,1410,5
57129,1653,1557,1410,5
58131,1677,1558,1411,5
59140,1698,1558,1411,5
60154,1719,1559,1411,5
61157,1741,1559,1411,5
62166,1763,1560,1412,5
63170,1786,1565,1417,5
64170,1808,1567,1419,5
65188,1831,1567,1419,5
66190,1853,1567,1419,5
67221,1877,1569,1421,5
68258,1900,1577,1426,5
69267,1920,1578,1427,5
70311,1943,1578,1427,5
71324,1965,1586,1434,6
72361,1989,1586,1434,6
73409,2012,1588,1436,6
74448,2032,1589,1437,6
75484,2054,1589,1437,6
76488,2076,1589,1437,6
77540,2099,1591,1439,6
78551,2122,1594,1442,6
79584,2143,1594,1442,6
80598,2165,1594,1442,6
81629,2187,1596,1444,6
82645,2208,1596,1444,6
83667,2231,1600,1448,6
84687,2252,1600,1448,6
85697,2271,1601,1449,6
86737,2296,1602,1450,6
87751,2319,1602,1450,6
88774,2341,1602,1450,6
89819,2363,1602,1450,6
90842,2387,1602,1450,6
91848,2409,1603,1450,6
92859,2431,1609,1456,6
93882,2453,1610,1456,6
94902,2476,1610,1456,6
95949,2500,1623,1466,7
96973,2522,1625,1467,7
97986,2545,1626,1468,7
99006,2567,1627,1468,7
100038,2590,1627,1468,7
101064,2613,1627,1468,7
102091,2635,1627,1468,7
103120,2659,1635,1475,7
104143,2680,1635,1475,7
105160,2704,1635,1475,7
106172,2726,1635,1475,7
107174,2750,1635,1475,7
108199,2773,1636,1476,7
109230,2794,1637,1476,7
110267,2818,1640,1479,7
111283,2841,1640,1479,7
112300,2862,1640,1479,7
113325,2886,1640,1479,7
114373,2907,1648,1486,7
115412,2929,1648,1486,7
116440,2953,1648,1486,7
117443,2974,1648,1486,7
118448,2997,1648,1486,7
119486,3019,1648,1486,7
120494,3040,1648,1486,7
121500,3063,1649,1487,7
122528,3086,1649,1487,7
123536,3109,1649,1487,7
124543,3131,1650,1487,7
125571,3154,1651,1487,7
126605,3178,1651,1487,7
127617,3200,1651,1487,7
128629,3223,1652,1487,7
129669,3245,1652,1487,7
130695,3268,1652,1487,7
131715,3290,1652,1487,7
132755,3314,1652,1487,7
133776,3336,1652,1487,7
134820,3358,1652,1487,7
135825,3380,1652,1487,7
136847,3402,1653,1487,7
137874,3426,1653,1487,7
138892,3447,1654,1488,7
139893,3469,1654,1488,7
140914,3491,1655,1488,7
141916,3513,1655,1488,7
142940,3536,1655,1488,7
143992,3559,1655,1488,7
145007,3582,1655,1488,7
146057,3606,1655,1488,7
147079,3629,1655,1488,7
148096,3652,1655,1488,7
149134,3674,1655,1488,7
150144,3696,1655,1488,7
151171,3719,1658,1491,7
152187,3741,1658,1491,7
153228,3764,1661,1493,8
154246,3785,1661,1493,8
155248,3807,1661,1493,8
156286,3832,1662,1493,8
157303,3856,1662,1493,8
158320,3879,1662,1493,8
159326,3900,1662,1493,8
160366,3923,1663,1494,8
161405,3945,1663,1494,8
162444,3970,1663,1494,8
163454,3995,1663,1494,8
164476,4016,1663,1494,8
165515,4039,1663,1494,8
166539,4062,1670,1501,8
167559,4086,1671,1501,8
168596,4107,1680,1509,9
169600,4129,1680,1509,9
170619,4153,1680,1509,9
171675,4176,1682,1511,10
172675,4198,1682,1511,10
173694,4220,1682,1511,10
174712,4242,1682,1511,10
175758,4266,1682,1511,10
176777,4291,1682,1511,10
177786,4313,1682,1511,10
178787,4334,1682,1511,10
179828,4356,1683,1511,10
180841,4378,1683,1511,10
181868,4402,1684,1512,10
182883,4424,1685,1512,10
183923,4445,1685,1512,10
184948,4467,1685,1512,10
185955,4490,1685,1512,10
186973,4513,1685,1512,10
187995,4537,1686,1512,10
189031,4559,1686,1512,10
190038,4579,1686,1512,10
191080,4604,1686,1512,10
192109,4628,1687,1513,10
193162,4652,1687,1513,10
194165,4673,1690,1516,10
195193,4694,1690,1516,10
196224,4717,1690,1516,10
197251,4741,1691,1517,10
198271,4763,1691,1517,10
199299,4785,1691,1517,10
200328,4808,1691,1517,10
201365,4830,1691,1517,10
202391,4854,1692,1517,10
203403,4876,1692,1517,10
204431,4897,1692,1517,10
205467,4922,1692,1517,10
206475,4945,1692,1517,10
207502,4968,1692,1517,10
208515,4988,1692,1517,10
209531,5010,1692,1517,10
210543,5034,1692,1517,10
211551,5059,1696,1519,11
212561,5080,1703,1524,11
213601,5104,1703,1524,11
214606,5126,1705,1525,12
215638,5148,1705,1525,12
216675,5166,1705,1525,12
217694,5189,1706,1525,12
218746,5212,1706,1525,12
219790,5234,1706,1525,12
220838,5258,1706,1525,12
221857,5278,1706,1525,12
222874,5301,1706,1525,12
223897,5323,1706,1525,12
224938,5345,1706,1525,12
225972,5369,1706,1525,12
227014,5392,1706,1525,12
228055,5416,1712,1530,12
229075,5438,1722,1540,13
230101,5460,1722,1540,13
231104,5483,1722,1540,13
232129,5506,1722,1540,13
233162,5528,1722,1540,13
234192,5548,1722,1540,13
235222,5571,1722,1540,13
236239,5593,1724,1542,14
237259,5616,1724,1542,14
238277,5639,1724,1542,14
239309,5661,1724,1542,14
240329,5683,1724,1542,14
241345,5706,1725,1542,14
242386,5730,1725,1542,14
243390,5753,1725,1542,14
244418,5776,1725,1542,14
245459,5799,1725,1542,14
246506,5823,1725,1542,14
247506,5845,1725,1542,14
248549,5868,1725,1542,14
249582,5888,1725,1542,14
250625,5911,1725,1542,14
251643,5935,1725,1542,14
252648,5958,1725,1542,14
253687,5982,1726,1543,14
254711,6004,1726,1543,14
255758,6029,1726,1543,14
256785,6053,1726,1543,14
257801,6076,1726,1543,14
258812,6097,1726,1543,14
259840,6118,1726,1543,14
260854,6142,1727,1544,14
261869,6167,1727,1544,14
262881,6189,1728,1545,14
263921,6210,1728,1545,14
264958,6233,1728,1545,14
265968,6255,1728,1545,14
266979,6278,1728,1545,14
268012,6302,1728,1545,14
269017,6324,1728,1545,14
270049,6346,1728,1545,14
271084,6370,1728,1545,14
272102,6391,1728,1545,14
273121,6414,1728,1545,14
274130,6437,1728,1545,14
275168,6460,1728,1545,14
276174,6483,1728,1545,14
277185,6506,1728,1545,14
278223,6530,1728,1545,14
279249,6552,1728,1545,14
280263,6575,1728,1545,14
281271,6598,1729,1546,14
282287,6622,1733,1550,14
283320,6645,1733,1550,14
284362,6667,1733,1550,14
285381,6690,1733,1550,14
286395,6713,1733,1550,14
287424,6736,1735,1550,15
288468,6760,1735,1550,15
