elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1000,322,197,197,3
2001,822,197,197,3
3001,1376,197,197,3
4001,1998,198,198,3
5001,2587,214,214,3
6002,3063,215,215,3
7003,3673,222,222,4
8003,4237,233,233,4
9003,4811,233,233,4
10003,5282,233,233,4
11003,5946,233,233,4
12003,6627,233,233,4
13003,7282,233,233,4
14004,7949,233,233,4
15005,8598,233,233,4
16006,9270,233,233,4
17006,9939,233,233,4
18006,10544,246,246,4
19010,11175,246,246,4
20011,11880,246,246,4
21011,12554,246,246,4
22011,13243,246,246,4
23012,13901,246,246,4
24012,14498,246,246,4
25014,15172,246,246,4
26015,15844,269,269,4
27015,16514,269,269,4
28015,17173,269,269,4
29015,17866,269,269,4
30015,18542,269,269,4
31015,19213,269,269,4
32015,19857,269,269,4
33015,20510,269,269,4
34015,21186,269,269,4
35016,21875,269,269,4
36017,22510,269,269,4
37017,23182,269,269,4
38017,23850,269,269,4
39018,24518,269,269,4
40020,25166,269,269,4
41020,25801,269,269,4
42021,26470,269,269,4
43022,27127,269,269,4
44022,27776,280,280,4
45023,28385,289,289,4
46025,29060,289,289,4
47026,29533,289,289,4
48026,30178,289,289,4
49026,30854,289,289,4
50026,31535,289,289,4
51026,32189,289,289,4
52026,32836,289,289,4
53026,33483,289,289,4
54026,34143,289,289,4
55026,34822,289,289,4
56026,35499,289,289,4
57026,36108,289,289,4
58026,36772,289,289,4
59027,37445,289,289,4
60027,38109,289,289,4
61027,38782,289,289,4
62027,39424,289,289,4
63027,40064,289,289,4
64027,40739,289,289,4
65027,41397,289,289,4
66028,42070,289,289,4
67028,42735,289,289,4
68028,43388,290,290,4
69028,44072,290,290,4
70029,44751,290,290,4
71029,45390,290,290,4
72029,46068,290,290,4
73029,46723,290,290,4
74029,47379,290,290,4
75030,48066,290,290,4
76030,48742,290,290,4
77030,49432,290,290,4
78031,50081,290,290,4
79031,50762,290,290,4
80032,51425,290,290,4
81032,52106,290,290,4
82032,52739,290,290,4
83032,53389,290,290,4
84032,54074,290,290,4
85032,54743,290,290,4
86032,55424,290,290,4
87032,56101,290,290,4
88032,56746,290,290,4
89033,57410,290,290,4
90033,58093,290,290,4
91033,58773,290,290,4
92033,59446,290,290,4
93033,60083,290,290,4
94033,60735,290,290,4
95033,61400,290,290,4
96033,62060,290,290,4
97033,62733,290,290,4
