elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1001,384,357,357,10
2003,778,430,430,12
3003,1136,490,490,13
4003,1465,588,588,13
5003,1751,668,668,14
6006,2044,776,776,15
7009,2296,813,813,15
8009,2564,836,836,15
9010,2851,850,850,15
10012,3149,867,867,15
11013,3474,906,906,15
12016,3785,928,928,15
13016,4048,933,933,15
14016,4330,937,937,15
15018,4597,937,937,15
16021,4886,937,937,15
17021,5176,949,949,15
18022,5428,954,954,15
19025,5676,959,959,15
20026,5913,959,959,15
21028,6181,975,975,15
22029,6506,992,992,15
23030,6867,996,996,15
24031,7196,1010,1010,15
25034,7500,1011,1011,15
26035,7815,1020,1020,15
27038,8073,1048,1048,15
28039,8309,1058,1058,15
29040,8601,1064,1064,15
30203,8756,1065,1065,15
31206,9046,1074,1074,15
32211,9318,1080,1080,15
33213,9576,1100,1100,15
34214,9800,1107,1107,15
35218,10019,1111,1111,15
36220,10249,1116,1116,15
37221,10487,1118,1118,15
38223,10759,1119,1119,15
39224,11150,1128,1128,15
40224,11542,1128,1128,15
41225,11948,1128,1128,15
42226,12354,1129,1129,15
43226,12686,1131,1131,15
44226,12999,1135,1135,15
45227,13203,1136,1136,15
46229,13517,1143,1143,15
47230,13829,1149,1149,15
48231,14179,1149,1149,15
49231,14528,1149,1149,15
50233,14853,1153,1153,15
51235,15212,1159,1159,15
52238,15557,1159,1159,15
53241,15864,1159,1159,15
54241,16218,1159,1159,15
55243,16552,1159,1159,15
56244,16898,1163,1163,15
57246,17205,1165,1165,15
58246,17524,1166,1166,15
59247,17845,1167,1167,15
60250,18166,1169,1169,15
61254,18472,1178,1178,15
62256,18744,1182,1182,15
63259,19033,1183,1183,15
64262,19302,1190,1190,15
65265,19535,1191,1191,15
66266,19827,1192,1192,15
67267,20144,1192,1192,15
68267,20472,1192,1192,15
69267,20784,1192,1192,15
70267,21091,1192,1192,15
71271,21413,1192,1192,15
72274,21705,1192,1192,15
73276,22030,1192,1192,15
74276,22364,1192,1192,15
75277,22676,1192,1192,15
76280,23004,1192,1192,15
77282,23334,1192,1192,15
78283,23674,1192,1192,15
79285,24005,1192,1192,15
80287,24311,1192,1192,15
81288,24642,1192,1192,15
82290,24977,1192,1192,15
83291,25301,1192,1192,15
84294,25633,1192,1192,15
85296,25944,1192,1192,15
86296,26269,1192,1192,15
87298,26608,1192,1192,15
88300,26939,1192,1192,15
89303,27271,1192,1192,15
90307,27594,1192,1192,15
91308,27922,1192,1192,15
92308,28249,1192,1192,15
93310,28548,1192,1192,15
1451534,28656,1192,1192,15
1451583,28657,1192,1192,15
