elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1000,741,214,214,3
2001,1440,214,214,3
3001,2186,214,214,3
4001,2904,214,214,3
5002,3616,214,214,3
6002,4363,214,214,3
7003,4970,227,227,3
8003,5686,234,234,4
9003,6431,234,234,4
10003,7190,234,234,4
11004,7944,234,234,4
12004,8662,248,248,4
13004,9278,248,248,4
14005,10021,248,248,4
15005,10721,248,248,4
16005,11458,248,248,4
17005,12209,248,248,4
18005,12938,248,248,4
19006,13692,248,248,4
20007,14430,248,248,4
21007,15175,260,260,4
22007,15890,260,260,4
23007,16631,260,260,4
24007,17320,260,260,4
25007,18070,260,260,4
26007,18819,260,260,4
27007,19541,260,260,4
28008,20272,260,260,4
29008,21002,260,260,4
30008,21741,260,260,4
31008,22495,260,260,4
32009,23246,260,260,4
33011,23954,260,260,4
34011,24710,260,260,4
35011,25454,260,260,4
36012,26138,265,265,5
37013,26817,265,265,5
38013,27517,265,265,5
39013,28237,265,265,5
40014,28973,265,265,5
41014,29730,265,265,5
42014,30472,265,265,5
43014,31200,265,265,5
44014,31936,265,265,5
45015,32676,265,265,5
46015,33403,266,266,5
47016,34140,266,266,5
48016,34860,266,266,5
49016,35596,266,266,5
50016,36328,266,266,5
51016,37079,266,266,5
52017,37685,266,266,5
53017,38117,266,266,5
54018,38848,266,266,5
55019,39601,266,266,5
56020,40347,266,266,5
57021,41093,266,266,5
58022,41811,266,266,5
59022,42564,266,266,5
60022,43291,266,266,5
61022,44002,266,266,5
62022,44731,266,266,5
63022,45444,266,266,5
64022,46189,266,266,5
65022,46931,266,266,5
66023,47654,266,266,5
67024,48396,266,266,5
68025,49099,266,266,5
69025,49844,274,274,5
70025,50603,275,275,5
71025,51337,275,275,5
72025,52087,275,275,5
73025,52804,275,275,5
74026,53536,275,275,5
75026,54284,275,275,5
76026,55034,275,275,5
77027,55778,275,275,5
78027,56528,275,275,5
79027,57267,275,275,5
80027,58003,275,275,5
81027,58755,275,275,5
82027,59481,275,275,5
83027,60104,275,275,5
84027,60833,275,275,5
85027,61582,275,275,5
86027,62348,275,275,5
87028,63109,275,275,5
88028,63840,275,275,5
89028,64553,275,275,5
90028,65297,275,275,5
91028,66041,275,275,5
92029,66791,275,275,5
93029,67524,275,275,5
94030,68287,275,275,5
95030,69035,275,275,5
96030,69760,275,275,5
97030,70499,275,275,5
98031,71243,275,275,5
99031,71992,275,275,5
100031,72749,275,275,5
101031,73479,275,275,5
102031,74217,275,275,5
103031,74942,275,275,5
104031,75672,275,275,5
105031,76392,275,275,5
106032,77148,275,275,5
107032,77875,275,275,5
108032,78571,275,275,5
109032,79294,275,275,5
110032,80035,275,275,5
111032,80766,275,275,5
112033,81511,275,275,5
113033,82230,275,275,5
114034,82934,275,275,5
115035,83670,275,275,5
116035,84377,275,275,5
117035,85101,275,275,5
118035,85831,275,275,5
119036,86604,275,275,5
120036,87334,275,275,5
121036,88092,275,275,5
122036,88832,275,275,5
123036,89557,275,275,5
124036,90304,275,275,5
125036,91044,275,275,5
126036,91781,275,275,5
127036,92519,275,275,5
128037,93255,275,275,5
129037,93992,275,275,5
130037,94731,275,275,5
131098,95375,275,275,5
132098,96090,275,275,5
133099,96801,275,275,5
134100,97551,275,275,5
135101,98272,275,275,5
136101,99020,275,275,5
137101,99748,281,281,5
138103,100479,281,281,5
139104,101229,281,281,5
140104,101975,281,281,5
141104,102721,281,281,5
142104,103452,281,281,5
143105,104184,281,281,5
144105,104932,281,281,5
145105,105677,292,292,5
146105,106440,292,292,5
147105,107167,292,292,5
148105,107908,292,292,5
