elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1000,58,306,285,7
2000,117,321,297,9
3008,177,331,305,10
4021,235,339,309,12
5025,295,343,314,13
6033,359,353,321,15
7037,424,360,328,16
8039,484,360,328,16
9054,549,360,329,16
10060,613,372,341,17
11063,673,373,342,17
12073,738,376,345,18
13077,798,377,346,18
14088,861,377,346,18
15090,925,378,347,18
16100,988,379,348,18
17111,1052,379,348,18
18113,1114,379,348,18
19121,1174,379,348,18
20132,1238,379,348,18
21147,1301,382,351,19
22154,1363,383,352,19
23168,1425,383,352,19
24183,1486,383,353,19
25195,1545,383,353,19
26198,1611,383,353,19
27198,1675,383,353,19
28198,1727,383,353,19
29206,1789,383,353,19
30207,1851,383,353,19
31215,1913,383,353,19
32218,1979,383,353,19
33221,2035,383,353,19
34226,2098,383,353,19
35231,2161,383,353,19
36231,2224,384,354,19
37234,2288,384,354,19
38235,2350,384,356,19
39240,2414,384,356,19
40243,2477,384,356,19
41244,2540,384,356,19
42246,2606,384,356,19
43258,2671,384,356,19
44265,2737,384,356,19
45269,2800,384,356,19
46274,2863,384,356,19
47275,2926,384,356,19
48278,2983,384,356,19
49282,3046,384,356,19
50291,3109,384,356,19
51294,3173,384,356,19
52294,3233,386,358,20
53298,3293,386,358,20
54310,3358,386,358,20
55317,3422,386,358,20
56327,3486,386,358,20
57348,3552,386,358,20
58356,3616,386,358,20
59363,3678,386,358,20
60364,3739,386,358,20
61382,3802,387,359,20
62383,3865,387,359,20
63387,3926,387,359,20
64395,3988,387,359,20
65410,4052,387,359,20
66424,4117,387,359,20
67430,4179,387,359,20
68440,4242,387,359,20
69447,4306,387,359,20
70453,4372,387,360,20
71459,4437,387,360,20
72470,4498,388,361,20
73472,4559,388,361,20
74477,4619,388,361,20
75495,4685,388,361,20
76501,4745,388,361,20
77508,4802,388,361,20
78521,4865,388,361,20
79525,4928,388,361,20
80531,4992,388,361,20
81539,5054,388,361,20
82556,5115,388,361,20
83558,5178,388,361,20
84572,5241,389,361,20
85577,5302,389,361,20
86577,5363,389,361,20
87580,5424,389,361,20
88587,5483,389,361,20
89587,5546,389,361,20
90598,5611,389,361,20
91609,5672,389,361,20
92609,5734,389,361,20
93617,5796,389,361,20
94637,5861,389,361,20
95637,5928,389,361,20
96637,5992,389,361,20
97638,6051,389,361,20
98649,6115,389,361,20
99654,6176,389,361,20
100664,6239,389,361,20
101671,6301,389,361,20
102679,6362,389,361,20
103692,6424,390,362,20
104694,6486,390,362,20
105706,6546,390,362,20
106706,6606,390,362,20
107712,6669,390,362,20
108713,6732,390,362,20
109719,6793,390,362,20
110720,6855,390,362,20
111723,6915,390,362,20
112724,6974,390,362,20
113731,7036,390,362,20
114745,7101,390,362,20
115758,7165,390,362,20
116772,7224,390,362,20
117782,7280,390,362,20
118788,7344,390,362,20
119801,7410,390,362,20
120811,7471,390,362,20
121820,7530,390,362,20
122828,7590,390,362,20
123837,7649,390,362,20
124842,7712,390,362,20
125852,7775,390,362,20
126862,7839,390,362,20
127862,7899,390,362,20
128866,7960,390,362,20
129879,8022,390,362,20
130883,8087,390,362,20
131893,8151,390,362,20
132904,8213,390,362,20
133922,8280,390,362,20
134933,8344,390,362,20
135938,8405,396,367,20
136948,8466,396,367,20
137958,8528,396,367,20
138959,8582,396,367,20
139969,8643,396,367,20
140976,8706,396,367,20
141980,8770,396,367,20
142990,8830,396,367,20
143999,8892,396,367,20
145000,8957,396,367,20
146005,9021,396,367,20
147017,9080,396,367,20
148023,9139,396,367,20
149034,9200,396,367,20
150044,9262,396,367,20
151049,9325,396,367,20
152056,9386,396,367,20
153063,9449,396,367,20
154080,9511,396,367,20
155091,9573,396,367,20
156096,9636,396,367,20
157104,9703,396,369,20
158109,9763,396,369,20
159131,9826,396,369,20
160141,9889,396,369,20
161144,9949,396,369,20
162152,10015,396,369,20
163160,10075,397,370,20
164176,10140,397,370,20
165184,10204,397,370,20
166195,10264,397,370,20
167203,10326,397,370,20
168210,10385,397,370,20
169213,10449,397,370,20
170214,10505,397,370,20
171227,10566,397,370,20
172243,10633,397,370,20
173254,10696,397,370,20
174256,10757,397,370,20
175257,10820,397,370,20
176257,10885,397,370,20
177265,10945,397,370,20
178265,11006,397,370,20
179279,11072,397,370,20
180286,11137,397,370,20
181286,11195,397,370,20
182289,11257,397,370,20
183294,11313,397,370,20
184304,11379,397,370,20
185316,11443,397,370,20
186327,11510,397,370,20
187331,11572,397,370,20
188336,11635,397,370,20
189344,11699,397,370,20
190347,11765,397,370,20
191347,11830,397,370,20
192355,11892,397,370,20
193360,11953,397,370,20
194364,12017,397,370,20
195366,12081,397,370,20
196367,12142,397,370,20
197375,12204,397,370,20
198389,12261,397,370,20
199397,12321,397,370,20
200415,12386,397,370,20
201430,12451,397,370,20
202432,12516,397,370,20
203432,12575,397,370,20
204443,12639,397,370,20
205453,12704,397,370,20
206470,12768,397,370,20
207478,12831,397,370,20
208479,12892,397,370,20
209491,12959,397,370,20
210495,13020,397,370,20
211514,13083,397,370,20
212523,13146,397,370,20
213526,13207,397,370,20
214536,13269,397,370,20
215551,13334,397,370,20
216560,13400,397,370,20
217564,13465,397,370,20
218569,13521,397,370,20
219572,13587,397,370,20
220590,13650,397,370,20
221597,13711,397,370,20
222608,13773,397,370,20
223608,13837,397,370,20
224627,13902,397,370,20
225637,13963,397,370,20
226642,14027,397,370,20
227642,14086,397,370,20
228651,14144,397,370,20
229677,14188,397,370,20
230705,14230,397,370,20
231723,14273,397,370,20
232738,14314,397,370,20
233756,14361,397,370,20
234769,14413,397,370,20
235775,14466,397,370,20
236779,14521,397,370,20
237783,14577,397,370,20
238786,14634,397,370,20
239791,14693,397,370,20
240794,14751,397,370,20
241811,14809,397,370,20
242816,14861,397,370,20
243821,14917,397,370,20
244830,14968,397,370,20
245842,15019,397,370,20
246846,15067,397,370,20
247855,15113,397,370,20
248868,15163,397,370,20
249885,15218,397,370,20
250897,15270,397,370,20
251911,15328,397,370,20
252918,15379,397,370,20
253918,15437,397,370,20
254921,15492,397,370,20
255930,15547,397,370,20
256931,15605,397,370,20
257940,15659,397,370,20
258948,15719,397,370,20
259960,15775,397,370,20
260970,15832,397,370,20
261982,15893,397,370,20
262994,15947,397,370,20
264008,16001,397,370,20
265033,16057,397,370,20
266045,16113,397,370,20
267064,16171,397,370,20
268077,16226,397,370,20
269085,16284,397,370,20
270087,16340,397,370,20
271088,16397,397,370,20
272098,16456,397,370,20
273109,16514,397,370,20
274124,16572,397,370,20
275128,16627,397,370,20
276148,16683,397,370,20
277152,16741,397,370,20
278152,16795,397,370,20
279166,16855,397,370,20
280177,16913,397,370,20
281196,16970,397,370,20
282203,17029,397,370,20
283218,17082,397,370,20
284221,17141,397,370,20
285223,17201,397,370,20
286228,17257,397,370,20
287229,17316,397,370,20
288234,17372,397,370,20
289241,17428,397,370,20
290249,17484,397,370,20
291265,17544,397,370,20
292274,17593,397,370,20
293277,17644,397,370,20
294294,17703,397,370,20
295303,17757,397,370,20
296320,17812,397,370,20
297324,17871,397,370,20
298324,17927,397,370,20
299326,17985,397,370,20
300017,18023,397,370,20
