elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1001,51,256,241,6
2003,128,333,304,13
3016,192,334,306,13
4022,257,349,318,16
5068,314,356,326,16
6079,366,360,330,17
7084,420,361,331,17
8085,472,364,334,18
9101,523,364,334,18
10118,572,364,334,18
11130,625,364,334,18
12132,678,365,337,18
13132,728,365,337,18
14140,782,365,337,18
15142,833,365,337,18
16159,890,365,337,18
17172,945,365,337,18
18176,997,365,337,18
19183,1053,379,348,20
20189,1107,381,350,21
21189,1163,381,350,21
22195,1215,381,350,21
23209,1269,381,350,21
24218,1321,381,350,21
25241,1376,382,352,21
26245,1433,388,358,21
27261,1486,388,358,21
28267,1538,388,358,21
29270,1594,388,358,21
30274,1644,388,358,21
31281,1696,388,358,21
32294,1746,388,359,21
33304,1796,390,361,21
34310,1845,390,361,21
35310,1897,390,361,21
36320,1947,391,362,21
37320,1999,391,362,21
38337,2051,391,362,21
39352,2102,392,363,21
40364,2154,393,363,21
41390,2205,393,363,21
42395,2255,393,363,21
43409,2309,394,363,21
44414,2362,394,363,21
45426,2412,394,363,21
46443,2465,394,363,21
47449,2515,394,363,21
48452,2567,394,363,21
49457,2620,394,363,21
50468,2675,394,363,21
51489,2729,394,363,21
52491,2778,394,363,21
53511,2831,394,363,21
54519,2881,396,364,21
55525,2936,396,364,21
56537,2988,396,364,21
57554,3039,396,364,21
58563,3090,396,364,21
59579,3143,396,364,21
60583,3195,396,364,21
61588,3248,396,364,21
62604,3299,396,364,21
63611,3356,396,364,21
64612,3410,396,364,21
65628,3460,396,364,21
66634,3512,396,364,21
67634,3565,396,364,21
68649,3617,396,364,21
69672,3666,396,364,21
70672,3716,396,365,21
71680,3767,396,365,21
72696,3818,397,366,21
73707,3871,397,366,21
74725,3921,397,366,21
75733,3971,397,366,21
76745,4021,398,366,21
77754,4073,398,366,21
78767,4124,398,366,21
79775,4179,398,366,21
80782,4229,398,366,21
81786,4279,398,366,21
82796,4332,398,366,21
83797,4381,398,366,21
84818,4434,398,366,21
85834,4486,398,366,21
86839,4538,398,366,21
87853,4587,398,366,21
88868,4638,398,366,21
89869,4686,398,366,21
90869,4736,398,366,21
91877,4783,398,366,21
92884,4837,398,366,21
93890,4889,398,366,21
94893,4938,398,366,21
95903,4990,398,366,21
96917,5042,398,366,21
97921,5093,398,366,21
98940,5147,398,366,21
99954,5196,398,366,21
100956,5244,398,366,21
101967,5296,398,366,21
102976,5347,398,366,21
103982,5391,398,366,21
104987,5439,398,366,21
105991,5487,398,366,21
107009,5538,398,366,21
108013,5587,398,366,21
109029,5639,398,366,21
110047,5692,398,366,21
111067,5747,398,366,21
112070,5798,398,366,21
113070,5847,398,366,21
114073,5898,398,366,21
115083,5942,398,366,21
116096,5986,398,366,21
117096,6031,398,366,21
118103,6081,398,366,21
119104,6126,398,366,21
120114,6168,398,366,21
121125,6211,398,366,21
122136,6257,398,366,21
123138,6301,398,366,21
124150,6347,398,366,21
125154,6387,398,366,21
126154,6431,398,366,21
127175,6473,398,366,21
128194,6515,398,366,21
129209,6555,398,366,21
130213,6597,398,366,21
131217,6638,398,366,21
132233,6676,398,366,21
133246,6719,398,366,21
134270,6759,398,366,21
135275,6796,398,366,21
136279,6836,398,366,21
137282,6876,398,366,21
138307,6917,398,366,21
139324,6954,398,366,21
140329,6989,398,366,21
141330,7027,398,366,21
142345,7065,398,366,21
143359,7109,398,366,21
144363,7150,398,366,21
145386,7191,398,366,21
146400,7233,398,366,21
147410,7274,398,366,21
148426,7315,398,366,21
149440,7359,398,366,21
150453,7396,398,366,21
151456,7435,400,368,22
152465,7475,400,368,22
153470,7516,400,368,22
154470,7559,400,368,22
155492,7599,400,368,22
156500,7639,400,368,22
157524,7680,400,368,22
158549,7721,400,368,22
159574,7760,400,368,22
160580,7799,400,368,22
161597,7841,400,368,22
162612,7884,400,368,22
163630,7924,400,368,22
164643,7966,400,368,22
165647,8002,400,368,22
166668,8046,400,368,22
167690,8086,400,368,22
168701,8128,400,368,22
169730,8165,400,368,22
170751,8205,400,368,22
171784,8247,400,368,22
172792,8288,400,368,22
173801,8327,400,368,22
174817,8367,400,368,22
175833,8407,400,368,22
176840,8447,400,368,22
177857,8487,400,368,22
178878,8527,400,368,22
179879,8567,400,368,22
180908,8609,400,368,22
181914,8649,400,368,22
182932,8689,400,368,22
183935,8730,400,368,22
184940,8772,400,368,22
185958,8814,400,368,22
186974,8856,400,368,22
187974,8897,400,368,22
188985,8940,400,368,22
189997,8981,400,368,22
191005,9026,400,368,22
192023,9070,400,368,22
193034,9113,400,368,22
194042,9154,400,368,22
195065,9193,400,368,22
196085,9236,400,368,22
197091,9273,400,368,22
198122,9317,400,368,22
199124,9356,400,368,22
200131,9396,400,368,22
201157,9441,400,368,22
202159,9481,400,368,22
203171,9523,400,368,22
204203,9565,400,368,22
205220,9606,400,368,22
206244,9646,400,368,22
207250,9689,400,368,22
208253,9732,400,368,22
209253,9773,400,368,22
210258,9812,400,368,22
211272,9853,400,368,22
212280,9895,400,368,22
213293,9936,400,368,22
214321,9980,400,368,22
215351,10020,400,368,22
216361,10066,400,368,22
217375,10109,400,368,22
218386,10153,400,368,22
219397,10195,400,368,22
220420,10237,400,368,22
221442,10276,400,368,22
222471,10319,400,368,22
223480,10360,400,368,22
224496,10404,400,368,22
225518,10445,400,368,22
226533,10487,400,368,22
227542,10529,400,368,22
228550,10570,400,368,22
229555,10612,400,368,22
230556,10651,400,368,22
231577,10691,400,368,22
232603,10731,400,368,22
233603,10770,401,369,22
234619,10812,401,369,22
235636,10852,401,369,22
236647,10892,401,369,22
237665,10936,401,369,22
238680,10979,401,369,22
239694,11022,401,369,22
240704,11060,401,369,22
241747,11102,401,369,22
242770,11144,401,369,22
243790,11187,401,369,22
244802,11230,401,369,22
245809,11269,401,369,22
246810,11309,401,369,22
247817,11347,401,369,22
248846,11388,401,369,22
249859,11430,401,369,22
250876,11472,401,369,22
251887,11512,401,369,22
252927,11553,401,369,22
253929,11595,401,369,22
254951,11638,401,369,22
255960,11676,401,369,22
256967,11719,401,369,22
257980,11759,401,369,22
258993,11799,401,369,22
260018,11840,401,369,22
261033,11880,401,369,22
262060,11922,401,369,22
263071,11961,401,369,22
264078,12005,401,369,22
265119,12043,401,369,22
266134,12083,401,369,22
267141,12125,401,369,22
268162,12163,401,369,22
269170,12203,401,369,22
270189,12240,401,369,22
271191,12278,401,369,22
272194,12317,401,369,22
273225,12358,401,369,22
274233,12396,401,369,22
275251,12436,401,369,22
276254,12477,401,369,22
277273,12519,401,369,22
278290,12564,401,369,22
279301,12607,401,369,22
280306,12647,401,369,22
281308,12687,401,369,22
282328,12729,401,369,22
283355,12773,401,369,22
284382,12816,401,369,22
285405,12852,401,369,22
286414,12894,401,369,22
287433,12936,401,369,22
288451,12979,401,369,22
289454,13020,401,369,22
290458,13059,401,369,22
291483,13101,401,369,22
292500,13143,401,369,22
293501,13185,401,369,22
294521,13227,401,369,22
295553,13266,401,369,22
296568,13308,401,369,22
297582,13349,401,369,22
298600,13390,401,369,22
299618,13430,401,369,22
300053,13446,401,369,22
