elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1003,54,305,283,9
2012,116,334,306,11
3014,172,349,322,15
4018,230,351,324,15
5030,289,360,331,17
6043,350,360,334,17
7047,407,360,334,17
8049,465,360,334,17
9049,516,360,334,17
10056,571,368,341,18
11070,631,368,341,18
12086,683,368,341,18
13097,738,370,342,18
14113,796,375,347,18
15124,851,375,347,18
16142,909,375,347,18
17151,969,375,347,18
18153,1027,375,347,18
19156,1084,375,348,18
20161,1136,375,348,18
21175,1197,375,348,18
22182,1253,375,348,18
23193,1308,375,348,18
24210,1366,375,348,18
25216,1421,375,348,18
26233,1477,375,348,18
27244,1538,375,348,18
28253,1595,375,348,18
29257,1648,382,355,18
30275,1695,382,355,18
31304,1749,382,355,18
32324,1809,383,356,18
33338,1869,383,356,18
34348,1928,383,356,18
35352,1981,388,360,18
36372,2040,388,360,18
37383,2097,388,360,18
38399,2154,388,360,18
39402,2210,388,360,18
40406,2267,388,360,18
41409,2320,388,360,18
42414,2375,388,360,18
43417,2433,390,361,19
44420,2490,392,365,20
45428,2542,392,365,20
46436,2598,393,366,20
47436,2654,393,366,20
48438,2708,393,366,20
49447,2765,393,366,20
50452,2821,393,366,20
51468,2878,393,366,20
52474,2934,393,366,20
53490,2992,393,366,20
54515,3047,393,366,20
55530,3102,393,366,20
56541,3161,394,366,20
57555,3219,394,366,20
58560,3271,394,366,20
59576,3321,394,366,20
60582,3367,394,366,20
61596,3417,394,366,20
62606,3468,394,366,20
63621,3521,394,366,20
64639,3572,394,366,20
65639,3615,394,366,20
66649,3665,394,366,20
67666,3716,394,366,20
68688,3766,394,366,20
69698,3816,394,366,20
70719,3864,394,366,20
71723,3913,394,366,20
72727,3964,394,366,20
73727,4009,396,367,21
74740,4055,396,367,21
75748,4103,396,367,21
76767,4152,396,367,21
77781,4200,396,367,21
78797,4249,396,367,21
79806,4298,396,367,21
80817,4346,396,367,21
81835,4392,396,367,21
82872,4438,396,367,21
83882,4489,396,367,21
84907,4533,396,367,21
85910,4585,396,367,21
86924,4636,396,367,21
87924,4684,396,367,21
88934,4738,396,367,21
89958,4788,396,367,21
90979,4834,396,367,21
92001,4881,396,367,21
93003,4928,396,367,21
94010,4980,396,367,21
95016,5031,396,367,21
96029,5082,396,367,21
97047,5131,396,367,21
98062,5185,396,367,21
99082,5230,396,367,21
100088,5277,396,367,21
101095,5327,396,367,21
102097,5374,396,367,21
103099,5421,396,367,21
104127,5471,396,367,21
105132,5516,396,367,21
106140,5563,396,367,21
107155,5614,396,367,21
108176,5654,396,367,21
109192,5699,396,367,21
110203,5744,396,367,21
111229,5796,396,367,21
112244,5847,396,367,21
113259,5895,396,367,21
114268,5942,396,367,21
115274,5990,396,367,21
116290,6044,396,367,21
117291,6095,396,367,21
118299,6148,396,367,21
119313,6201,396,367,21
120323,6246,396,367,21
121356,6297,396,367,21
122366,6348,396,367,21
123374,6399,396,367,21
124397,6451,396,367,21
125401,6500,396,367,21
126408,6547,396,367,21
127408,6599,396,367,21
128409,6651,396,367,21
129419,6705,396,367,21
130445,6754,396,367,21
131455,6809,396,367,21
132456,6860,396,367,21
133468,6909,397,367,21
134470,6962,397,367,21
135499,7009,397,367,21
136504,7058,397,367,21
137516,7107,397,367,21
138519,7155,397,367,21
139530,7210,397,367,21
140540,7252,397,367,21
141552,7302,397,367,21
142560,7353,397,367,21
143581,7402,397,367,21
144601,7452,397,367,21
145609,7498,397,367,21
146619,7552,397,367,21
147635,7603,397,367,21
148635,7657,397,367,21
149643,7704,397,367,21
150658,7750,397,367,21
151661,7802,397,367,21
152667,7852,397,367,21
153677,7902,397,367,21
154695,7953,397,367,21
155707,8000,397,367,21
156712,8050,397,367,21
157717,8103,397,367,21
158719,8152,397,367,21
159730,8205,397,367,21
160739,8253,397,367,21
161751,8304,397,367,21
162758,8355,397,367,21
163772,8402,397,367,21
164772,8448,397,367,21
165795,8495,397,367,21
166802,8543,397,367,21
167816,8595,397,367,21
168826,8642,397,367,21
169832,8694,397,367,21
170844,8739,397,367,21
171850,8787,397,367,21
172857,8835,397,367,21
173863,8884,397,367,21
174881,8937,397,367,21
175891,8989,397,367,21
176911,9043,397,367,21
177938,9092,397,367,21
178951,9143,397,367,21
179969,9194,397,367,21
180982,9242,397,367,21
182003,9296,397,367,21
183036,9348,397,367,21
184037,9397,397,367,21
185039,9443,397,367,21
186046,9492,397,367,21
187053,9540,397,367,21
188071,9590,397,367,21
189082,9641,397,367,21
190091,9687,397,367,21
191103,9738,397,367,21
192106,9788,397,367,21
193110,9838,397,367,21
194127,9887,397,367,21
195138,9934,397,367,21
196146,9986,397,367,21
197151,10037,397,367,21
198164,10089,397,367,21
199172,10140,397,367,21
200175,10187,397,367,21
201189,10241,397,367,21
202202,10292,397,367,21
203202,10344,397,367,21
204223,10392,397,367,21
205226,10444,397,367,21
206236,10496,397,367,21
207252,10545,397,367,21
208255,10596,397,367,21
209264,10645,397,367,21
210264,10691,397,367,21
211276,10741,397,367,21
212278,10788,397,367,21
213294,10841,397,367,21
214298,10895,397,367,21
215314,10943,397,367,21
216319,10990,397,367,21
217342,11040,397,367,21
218342,11090,397,367,21
219346,11140,397,367,21
220346,11189,397,367,21
221351,11237,397,367,21
222359,11287,397,367,21
223370,11337,397,367,21
224387,11390,397,367,21
225387,11440,397,367,21
