elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1012,60,277,260,6
2028,101,336,312,15
3053,145,353,327,16
4058,190,361,334,16
5059,234,363,336,16
6085,282,363,336,16
7089,327,366,339,17
8090,372,366,339,17
9093,420,372,342,17
10109,462,372,342,17
11129,505,372,342,17
12133,554,372,342,17
13146,600,373,343,17
14147,647,374,344,17
15147,692,375,345,17
16153,731,375,345,17
17184,765,378,347,18
18186,802,380,348,19
19186,838,381,351,19
20210,874,381,351,19
21228,910,382,352,19
22241,947,383,354,19
23259,983,384,355,19
24288,1020,390,360,19
25304,1056,390,360,19
26341,1094,390,360,19
27349,1134,390,362,19
28366,1170,390,362,19
29389,1206,390,362,19
30399,1239,390,362,19
31420,1276,390,362,19
32431,1311,390,362,19
33436,1349,390,362,19
34438,1387,393,364,20
35473,1424,393,364,20
36480,1459,393,364,20
37500,1497,393,364,20
38511,1533,393,364,20
39519,1570,393,364,20
40535,1602,393,364,20
41545,1641,393,364,20
42549,1678,393,364,20
43549,1714,393,364,20
44567,1751,393,364,20
45602,1790,393,364,20
46605,1829,393,364,20
47620,1866,396,366,21
48625,1904,396,366,21
49632,1939,396,366,21
50641,1973,396,366,21
51643,2007,396,366,21
52645,2046,396,366,21
53679,2083,396,366,21
54693,2120,396,366,21
55727,2152,398,367,21
56738,2187,398,367,21
57760,2225,398,367,21
58778,2261,398,367,21
59778,2297,398,367,21
60786,2329,398,367,21
61786,2369,398,367,21
62798,2408,398,367,21
63805,2441,398,367,21
64820,2475,398,367,21
65833,2508,398,367,21
66835,2542,398,367,21
67854,2576,398,367,21
68862,2611,398,367,21
69866,2643,398,367,21
70867,2676,398,367,21
71870,2711,398,367,21
72877,2748,398,367,21
73897,2783,398,367,21
74916,2819,398,367,21
75940,2853,398,367,21
76962,2886,398,367,21
77978,2925,398,367,21
78993,2960,398,367,21
80012,2995,398,367,21
81030,3034,398,367,21
82042,3069,398,367,21
83067,3107,398,367,21
84089,3146,398,367,21
85100,3183,398,367,21
86112,3219,398,367,21
87120,3254,398,367,21
88144,3294,398,367,21
89171,3330,398,367,21
90181,3361,398,367,21
91209,3400,398,367,21
92232,3434,398,367,21
93242,3473,398,367,21
94258,3513,398,367,21
95273,3549,398,367,21
96278,3592,398,367,21
97292,3627,398,367,21
98317,3660,398,367,21
99321,3690,398,367,21
100337,3718,398,367,21
101361,3752,398,367,21
102382,3788,398,367,21
103415,3822,398,367,21
104444,3856,398,367,21
105472,3886,398,367,21
106488,3919,398,367,21
107501,3949,398,367,21
108510,3983,398,367,21
109539,4018,398,367,21
110572,4052,398,367,21
111586,4085,398,367,21
112599,4116,398,367,21
113618,4152,398,367,21
114647,4187,398,367,21
115659,4217,398,367,21
116662,4252,398,367,21
117691,4289,398,367,21
118704,4321,398,367,21
119716,4355,398,367,21
120755,4388,398,367,21
121765,4420,398,367,21
122773,4458,398,367,21
123803,4495,398,367,21
124829,4532,398,367,21
125840,4568,398,367,21
126858,4604,398,367,21
127863,4641,398,367,21
128890,4675,398,367,21
129938,4711,398,367,21
130957,4745,398,367,21
131982,4781,398,367,21
132994,4820,398,367,21
134019,4853,398,367,21
135037,4886,398,367,21
136043,4920,398,367,21
137063,4953,398,367,21
138075,4987,398,367,21
139096,5022,398,367,21
140129,5054,398,367,21
141132,5090,398,367,21
142161,5124,398,367,21
143175,5158,398,367,21
144204,5191,398,367,21
145205,5227,398,367,21
146229,5261,398,367,21
147255,5295,398,367,21
148262,5329,398,369,21
149262,5365,399,370,21
150272,5395,399,370,21
151285,5431,399,370,21
152308,5464,399,370,21
153314,5498,399,370,21
154332,5530,399,370,21
155363,5564,399,370,21
156386,5600,399,370,21
157389,5635,399,370,21
158403,5669,399,370,21
159407,5706,399,370,21
160420,5738,399,370,21
161442,5773,399,370,21
162452,5808,399,370,21
163455,5842,399,370,21
164460,5876,399,370,21
165478,5909,399,370,21
166484,5944,399,370,21
167492,5980,399,370,21
168511,6014,399,370,21
169511,6048,399,370,21
170529,6081,399,370,21
171532,6115,399,370,21
172575,6153,399,370,21
173577,6188,399,370,21
174582,6223,399,370,21
175584,6255,399,370,21
176587,6290,399,370,21
177608,6326,399,370,21
178627,6362,399,370,21
179649,6398,399,370,21
180679,6431,399,370,21
181695,6465,399,370,21
182702,6499,399,370,21
183715,6534,399,370,21
184729,6567,399,370,21
185742,6602,399,370,21
186754,6636,399,370,21
187756,6672,399,370,21
188757,6706,401,371,22
189769,6742,401,371,22
190796,6777,401,371,22
191796,6813,401,371,22
192826,6845,401,371,22
193844,6881,401,371,22
194863,6917,401,371,22
195869,6950,401,371,22
196869,6984,401,371,22
197880,7017,401,371,22
198894,7055,401,371,22
199930,7091,401,371,22
200940,7124,401,371,22
201964,7158,401,371,22
202973,7192,401,371,22
203989,7227,401,371,22
205013,7263,401,371,22
206022,7298,401,371,22
207033,7333,401,371,22
208050,7368,401,371,22
209062,7402,401,371,22
210078,7429,401,371,22
211117,7456,401,371,22
212118,7485,401,371,22
213143,7523,401,371,22
214148,7556,401,371,22
215163,7586,401,371,22
216184,7621,401,371,22
217203,7655,401,371,22
218222,7691,401,371,22
219228,7726,401,371,22
220238,7758,401,371,22
221257,7792,401,371,22
222274,7827,401,371,22
223286,7863,401,371,22
224287,7897,401,371,22
225302,7930,401,371,22
226313,7967,401,371,22
227319,8001,401,371,22
228334,8034,401,371,22
229334,8069,401,371,22
230341,8103,402,372,22
231357,8136,402,372,22
232358,8170,402,372,22
233376,8206,402,372,22
234397,8241,402,372,22
235403,8273,402,372,22
236415,8306,402,372,22
237428,8340,402,372,22
238441,8375,402,372,22
239458,8410,402,372,22
240458,8442,402,372,22
241477,8479,402,372,22
242486,8514,402,372,22
243487,8550,402,372,22
244492,8583,402,372,22
245499,8613,402,372,22
246518,8650,402,372,22
247551,8684,402,372,22
248555,8719,402,372,22
249587,8755,402,372,22
250607,8789,402,372,22
251621,8824,402,372,22
252623,8860,402,372,22
253660,8896,402,372,22
254660,8927,402,372,22
255664,8960,402,372,22
256666,8996,402,372,22
257687,9029,402,372,22
258694,9065,402,372,22
259707,9100,402,372,22
260715,9134,402,372,22
261717,9168,402,372,22
262720,9203,402,372,22
263747,9234,402,372,22
264747,9268,402,372,22
265771,9303,402,372,22
266796,9341,402,372,22
267817,9376,402,372,22
268840,9413,402,372,22
269841,9447,402,372,22
270859,9480,402,372,22
271876,9516,402,372,22
272890,9550,402,372,22
273912,9583,402,372,22
274928,9617,402,372,22
275935,9645,402,372,22
276935,9677,402,372,22
277953,9711,402,372,22
279003,9747,402,372,22
280031,9781,402,372,22
281043,9815,402,372,22
282047,9848,402,372,22
283051,9883,402,372,22
284057,9917,402,372,22
285073,9950,402,372,22
286091,9986,402,372,22
287106,10023,402,372,22
288122,10058,402,372,22
289150,10094,402,372,22
290154,10126,402,372,22
291162,10159,402,372,22
292188,10194,402,372,22
293196,10229,402,372,22
294216,10264,402,372,22
295223,10298,402,372,22
296253,10331,402,372,22
297282,10367,402,372,22
298302,10400,402,372,22
299316,10435,402,372,22
300050,10459,402,372,22
