elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
0,0,0,0,0
1000,62,305,283,10
2005,144,334,309,12
3012,229,345,317,14
4016,310,350,322,15
5020,385,352,323,15
6032,468,353,324,15
7038,545,356,326,16
8045,619,363,332,16
9052,693,363,332,16
10054,768,365,334,17
11057,842,365,334,17
12059,913,367,335,18
13066,982,367,335,18
14081,1050,368,337,18
15083,1122,368,337,18
16094,1190,374,343,18
17100,1252,374,343,18
18106,1320,374,343,18
19118,1385,374,343,18
20130,1452,374,343,18
21135,1518,375,344,18
22148,1584,375,344,18
23158,1648,377,346,19
24159,1711,379,348,19
25171,1776,391,358,20
26177,1843,391,358,20
27182,1906,391,358,20
28186,1970,391,359,20
29198,2032,391,359,20
30201,2093,391,360,20
31214,2158,391,360,20
32214,2223,391,360,20
33225,2285,391,360,20
34238,2350,391,360,20
35247,2416,391,360,20
36264,2483,391,360,20
37277,2547,391,360,20
38291,2608,391,360,20
39300,2669,391,360,20
40302,2732,391,360,20
41307,2795,393,362,21
42327,2855,393,362,21
43351,2915,393,362,21
44358,2977,393,362,21
45369,3042,393,362,21
46386,3105,393,362,21
47399,3167,393,362,21
48403,3230,393,362,21
49403,3294,393,362,21
50410,3359,393,362,21
51420,3423,393,362,21
52433,3488,393,362,21
53438,3551,393,362,21
54440,3614,393,362,21
55446,3678,393,364,21
56447,3742,393,364,21
57447,3803,393,364,21
58456,3864,393,364,21
59473,3927,393,364,21
60487,3990,393,364,21
61490,4052,393,364,21
62501,4115,393,364,21
63515,4177,393,364,21
64517,4237,393,364,21
65532,4302,393,364,21
66532,4366,393,364,21
67532,4428,393,364,21
68542,4490,393,364,21
69553,4554,393,364,21
70553,4614,393,364,21
71566,4672,393,364,21
72575,4730,393,364,21
73586,4791,393,364,21
74596,4851,393,364,21
75608,4913,393,364,21
76624,4974,393,364,21
77624,5037,393,364,21
78630,5098,394,365,21
79639,5163,394,365,21
80640,5228,395,366,21
81645,5292,395,366,21
82647,5353,395,366,21
83658,5415,395,366,21
84661,5477,395,366,21
85668,5541,395,366,21
86685,5607,395,366,21
87685,5664,395,366,21
88688,5725,395,366,21
89695,5789,395,366,21
90705,5849,395,366,21
91713,5912,395,366,21
92721,5972,395,366,21
93731,6036,395,366,21
94740,6100,395,366,21
95757,6165,395,366,21
96757,6228,395,366,21
97759,6289,395,366,21
98760,6352,395,366,21
99763,6417,395,366,21
100764,6482,395,366,21
101768,6543,395,366,21
102778,6606,397,367,22
103788,6667,397,367,22
104796,6729,397,367,22
105810,6791,397,367,22
106813,6855,397,367,22
107833,6917,397,367,22
108841,6979,397,367,22
109849,7045,397,367,22
110854,7108,397,367,22
111862,7171,397,367,22
112880,7233,397,367,22
113886,7300,397,367,22
114891,7363,397,367,22
115895,7417,397,367,22
116898,7480,397,367,22
117909,7540,397,367,22
118916,7603,397,367,22
119930,7664,397,367,22
120943,7724,397,367,22
121945,7787,398,367,22
122946,7846,398,367,22
123946,7911,398,367,22
124951,7977,398,367,22
125952,8040,398,367,22
126955,8103,398,367,22
127965,8163,398,367,22
128966,8222,398,368,22
129967,8282,398,368,22
130974,8347,398,368,22
131987,8409,398,368,22
132992,8469,398,368,22
134005,8531,398,368,22
135008,8595,398,368,22
136027,8657,398,368,22
137043,8724,398,368,22
138048,8784,398,368,22
139060,8848,398,368,22
140062,8914,398,368,22
141065,8976,398,368,22
142072,9039,398,368,22
143084,9100,398,368,22
144085,9162,398,368,22
145092,9227,398,368,22
146105,9288,398,368,22
147109,9352,398,368,22
148121,9409,398,368,22
149131,9472,398,368,22
150135,9534,398,368,22
151142,9597,398,368,22
152154,9659,398,368,22
153164,9721,398,368,22
154174,9782,398,368,22
155180,9843,398,368,22
156184,9906,398,368,22
157199,9971,398,368,22
158201,10032,398,368,22
159210,10095,399,369,22
160223,10157,399,369,22
161229,10218,399,369,22
162230,10283,399,369,22
163232,10344,399,369,22
164234,10405,399,369,22
165240,10469,399,369,22
166243,10531,399,369,22
167250,10595,399,369,22
168264,10651,399,369,22
169272,10716,399,369,22
170279,10779,399,369,22
171279,10841,399,369,22
172299,10904,399,369,22
173314,10968,399,369,22
174320,11029,399,369,22
175334,11087,399,369,22
176341,11150,399,369,22
177342,11214,399,369,22
178350,11276,399,369,22
179368,11342,399,369,22
180369,11405,399,369,22
181384,11472,399,369,22
182394,11535,399,369,22
183397,11593,399,369,22
184401,11657,399,369,22
185418,11719,399,369,22
186427,11784,399,369,22
187431,11841,399,369,22
188442,11900,399,369,22
189453,11965,399,369,22
190454,12028,399,369,22
191467,12089,399,369,22
192491,12154,399,369,22
193492,12218,399,369,22
194497,12282,399,369,22
195502,12346,399,369,22
196504,12412,399,369,22
197512,12474,399,369,22
198534,12538,399,369,22
199547,12598,399,369,22
200556,12662,399,369,22
201556,12722,399,369,22
202570,12783,399,369,22
203571,12843,399,369,22
204573,12906,399,369,22
205584,12966,399,369,22
206596,13032,399,369,22
207597,13095,399,369,22
208610,13158,399,369,22
209612,13222,399,369,22
210622,13284,399,369,22
211623,13346,399,369,22
212631,13409,399,369,22
213631,13471,399,369,22
214645,13534,399,369,22
215658,13598,399,369,22
216659,13659,399,369,22
217659,13721,399,369,22
218661,13785,399,369,22
219682,13847,399,369,22
220697,13909,399,369,22
221712,13970,399,369,22
222730,14030,399,369,22
223742,14093,399,369,22
224757,14156,399,369,22
225767,14221,399,369,22
226780,14285,399,369,22
227791,14347,399,369,22
228797,14414,399,369,22
229808,14478,399,369,22
230816,14539,399,369,22
231825,14601,399,369,22
232829,14662,399,369,22
233844,14727,399,369,22
234849,14788,399,369,22
235858,14849,399,369,22
236865,14915,399,369,22
237880,14978,399,369,22
238886,15041,399,369,22
239895,15105,400,370,22
240896,15169,400,370,22
241903,15233,400,370,22
242914,15293,400,370,22
243916,15357,400,370,22
244930,15417,400,370,22
245947,15479,400,370,22
246960,15539,400,370,22
247972,15602,400,370,22
248979,15669,400,370,22
249990,15733,400,370,22
250999,15792,400,370,22
252014,15856,400,370,22
253021,15918,400,370,22
254025,15980,400,370,22
255033,16044,400,370,22
256040,16108,400,370,22
257049,16166,400,370,22
258059,16228,400,370,22
259059,16294,400,370,22
260071,16358,400,370,22
261089,16423,400,370,22
262105,16486,400,370,22
263121,16546,400,370,22
264128,16612,400,370,22
265144,16674,400,370,22
266145,16738,400,370,22
267153,16800,400,370,22
268161,16862,400,370,22
269169,16927,400,370,22
270170,16992,400,370,22
271179,17056,400,370,22
272186,17118,400,370,22
273192,17179,400,370,22
274207,17242,400,370,22
275211,17303,400,370,22
276218,17367,400,370,22
277229,17431,400,370,22
278230,17490,400,370,22
279230,17556,400,370,22
280235,17615,400,370,22
281257,17677,400,370,22
282269,17740,400,370,22
283275,17799,400,370,22
284281,17862,400,370,22
285297,17927,400,370,22
286298,17988,400,370,22
287311,18053,400,370,22
288325,18114,400,370,22
289337,18176,400,370,22
290343,18242,400,370,22
291358,18302,400,370,22
292372,18368,400,370,22
293378,18431,400,370,22
294386,18494,400,370,22
295405,18557,400,370,22
296418,18609,400,370,22
297421,18668,400,370,22
298424,18730,400,370,22
299435,18792,400,370,22
300010,18830,400,370,22
